,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
4716,42.53,04TH AV,A ST,ASH ST,Fair,20140429,2318,04TH AV,A ST,0,A,4,A,12,C,A,H
4717,52.35,GRAND AV,INGRAHAM ST,JEWELL ST,Fair,20140428,0655,GRAND AV,JEWELL ST,0,A,4,A,03,A,A,H
4718,51,GENESEE AV,FEZ ST,REGENTS RD,Fair,20140428,1940,GENESEE,REGENTS RD,0,A,3,C,18,B,A,H
4719,28.56,52ND ST,EL CAJON BL,MONROE AV,Poor,20140428,1414,52ND ST,EL CAJON BL,0,A,4,A,09,A,A,H
4720,87.6,IMPERIAL AV,EUCLID AV,SAN JACINTO DR,Good,20140506,1530,IMPERIAL AV,EUCLID AV,S,A,4,A,04,A,A,H
4721,87.13,MAIN ST,UNA ST,VESTA ST,Good,20140503,0051,MAIN ST,UNA ST,0,A,4,A,08,C,A,H
4722,51,GARNET AV,HAINES ST,INGRAHAM ST,Fair,20140503,2227,GARNET AV,HAINES ST,0,A,3,A,11,C,A,H
4723,51,CORONADO AV,CHATSWORTH BL,CATALINA BL,Fair,20140503,0844,CORONADO AV,SATURN BL,0,A,4,A,09,A,A,H
4724,73.6,NEW SALEM ST,NEW SALEM PT,NEW SALEM TR,Good,20140426,1350,NEW SALEM ST,NEW SALEM POINT,0,B,4,A,09,A,A,H
4725,29.49,INGRAHAM ST,OLIVER AV,REED AV,Poor,20140428,0720,INGRAHAM ST,REED AV,0,A,3,A,05,A,A,H
4726,85.29,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20140426,1500,LINDA VISTA RD,ULRIC ST,0,A,3,A,03,A,A,H
4727,70.6,FIRETHORN ST,PALM (SB) AV,FUCHSIA LN,Good,20140422,2000,FIRETHORN ST,PALM AV,0,B,3,A,09,-,A,H
4728,87.21,42ND ST,POLK AV,ORANGE AV,Good,20140428,0946,42ND ST,POLK,0,A,3,A,21,A,A,H
4729,57,OHIO ST,I-805 SB OFF RA,ADAMS AV,Fair,20140421,1445,OHIO ST,ADAMS AV,0,A,4,A,21,-,-,-
4730,43.27,ADAMS AV,EDGEWARE RD,42ND ST,Fair,20140427,1515,ADAMS AV,32 ND ST,0,A,4,A,04,A,A,H
4731,61.84,OCEAN VIEW BL,S 46TH ST,S 47TH ST,Fair,20140427,1209,OCEAN VIEW BL,46TH ST,0,A,3,A,08,A,A,H
4732,100,LAKE CAYUGA DR,LAKE KATHLEEN AV,LAKE BADIN AV,Good,20140426,2328,LAKE CAYUGA DR,LAKE KATHLEEN,0,A,3,A,08,C,A,H
4733,52.01,KETTNER BL,W GRAPE ST,W HAWTHORN ST,Fair,20140413,0157,KETTNER BL,HAWTHORN ST,0,A,2,A,11,C,A,H
4734,57.57,CHATSWORTH BL,NARRAGANSETT AV,MACAULAY ST,Fair,20140425,1645,CHATSWORTH BL,NARRAGANSETT AV,0,B,3,A,03,A,A,H
4735,54.34,MIRAMAR RD,CABOT DR,CAM RUIZ,Fair,20140425,1948,MIRAMAR RD,CAMINO RUIZ,0,B,3,A,09,D,A,H
4736,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20140425,1739,BALBOA AV,BALBOA AV 7600,0,B,4,A,03,B,A,H
4737,52.83,CLAIREMONT MESA BL,MURPHY CANYON RD,REPECHO DR,Fair,20140425,1754,CLAIREMONT MESA BL,MURPHY CANYON RD,0,B,4,A,03,A,A,H
4738,100,KEARNY VILLA RD,CLAIREMONT MESA BL,TOPAZ WY,Good,20140425,1612,KEARNY VILLA RD,CLAIREMONT MESA BL,0,A,4,A,09,A,A,H
4739,100,CARMEL VALLEY RD,BLACK MTN RD,WINECREEK RD,Good,20140423,1828,CARMEL VALLEY RD,WINECREEK RD,0,A,3,A,08,A,A,H
4740,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20140426,1530,MIRAMAR RD,MIRAMAR PL,0,B,3,A,12,A,A,H
4741,64.15,BERYL ST,JEWELL ST,KENDALL ST,Fair,20140424,0915,BERYL ST,JEWELL ST,0,A,3,A,17,A,A,H
4742,39,PEARL ST,BISHOPS LN,FAY AV,Poor,20140424,1120,PEARL ST,FAY AV,0,A,3,A,10,A,A,-
4743,42,AERO DR,RUFFIN RD,WEST CANYON AV,Fair,20140412,1306,AERO DR,W CANYON AV,0,A,4,A,08,A,A,G
4744,39,GARNET AV,PICO ST,BOND ST,Poor,20140401,2305,GARNET AV,FOG ST,0,B,2,A,04,C,A,H
4745,56.62,PARADISE VALLEY RD,ZEST ST,BRIARWOOD RD,Fair,20140427,2205,PARADISE VALLEY RD,BRIARWOOD RD,0,A,3,A,09,C,-,H
4746,83.18,W GRAPE ST,COLUMBIA ST,INDIA ST,Good,20140426,1255,W GRAPE ST,INDIA ST,0,A,4,A,08,A,A,H
4747,28.43,MARKET ST,16TH ST,17TH ST,Poor,20140423,2218,MARKET ST,16TH ST,0,A,3,A,10,C,A,H
4748,33.96,CLAIREMONT MESA BL,FRINK AV,DIANE AV,Poor,20140424,1559,CLAIREMONT MESA BL,FRINK AV,0,A,4,A,03,A,A,H
4749,69,SIPES LN,CORAL GATE LN,CAM DE LA PLAZA,Fair,20140423,0745,SIPES LN,CAMINO DE LA PLAZA,0,A,4,A,- ,A,A,H
4750,8.63,MAPLE ST,03RD AV,04TH AV,Poor,20140623,1345,MAPLE ST,04TH AV,0,A,4,A,09,A,A,H
4751,100,DAIRY MART RD,CAM DE LA PLAZA,MONUMENT RD,Good,20140616,1615,DAIRY MAI-RD,MONUMENT RD,0,A,4,B,22,A,A,H
4752,51,HEMLOCK AV,GREEN BAY ST,HOLLISTER ST,Fair,20140621,1208,HEMLOCK AV,HOLLISTER ST,0,A,3,A,08,A,A,H
4753,56.76,67TH ST,AKINS AV,BROOKLYN AV,Fair,20140610,1720,67TH ST,AKINS AV,0,A,4,C,18,A,A,H
4754,29.52,BENSON AV,69TH ST,WELLING WY,Poor,20140512,2357,BENSON AV,WELLING WY,0,A,4,A,08,C,A,H
4755,64.53,FAIRMOUNT AV,ALVARADO CANYON RD,CAM DEL RIO NORTH,Fair,20140503,1056,FAIRMONT AV,CAMINO DEL RIO N,0,A,3,A,12,A,A,H
4756,82.39,HAINES ST,FORTUNA AV,PACIFIC BEACH DR,Good,20140510,2244,HAINES ST,FORTUNA AV,0,A,4,A,08,C,A,H
4757,41.31,ARAGON DR,UNIVERSITY AV,MALCOLM DR,Fair,20140423,2200,ARAGON DR,MALCOLM DR,0,A,4,A,08,C,A,H
4758,83.22,43RD ST,UNIVERSITY AV,POLK AV,Good,20140421,0903,43RD ST,POLK AV,0,A,4,A,08,A,A,H
4759,76.85,SATURN BL,CANTAMAR RD,ELM AV,Good,20140403,1543,SATURN BL,PALM AV,0,A,3,A,05,A,A,H
4760,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20140526,0838,MIRA MESA BL,CAMINO RUIZ,0,A,4,A,09,A,A,H
4761,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20140514,1344,MIRA MESA BL,CAMINO RUIZ,0,A,3,A,09,A,A,H
4762,45.01,EL CAJON BL,41ST ST,MARLBOROUGH AV,Fair,20140507,1755,EL CAJON BL,MARLBOROUGH AV,0,A,4,A,09,A,A,H
4763,39,OREGON ST,MADISON AV,ADAMS AV,Poor,20140509,1247,OREGON ST,ADAMS AV,0,A,4,A,11,A,A,H
4764,43.13,GRAND AV,BAYARD ST,CASS ST,Fair,20140510,0543,GRAND AV,CASS ST,0,B,4,A,12,B,A,H
4765,50.67,GRAND AV,BALBOA AV,MORRELL ST,Fair,20140509,1550,GRAND AV,MORRELL ST,0,A,4,A,03,A,A,H
4766,48.5,GENESEE AV,MT FORAKER AV,MT HERBERT AV,Fair,20140513,2203,GENESEE AV,MOUNT HERBEI-AV,0,A,3,A,08,C,A,H
4767,69,MARKET ST,COTTON ST,47TH ST,Fair,20140513,1558,MARKET ST,47TH ST,0,A,4,A,08,A,A,H
4768,55.98,LA DORNA ST,MONTEZUMA RD,SHANE PL,Fair,20140513,0658,LA DORNA,SHANE PL,0,A,3,A,17,A,A,D
4769,25.4,26TH ST,E ST,BROADWAY,Poor,20140501,1630,26TH ST,BROADWAY,0,A,4,A,09,A,A,H
4770,51,LAKE MURRAY BL,JACKSON DR,LAKE ADLON DR,Fair,20140517,1616,LAKE MURRAY,LAKE ADLON,0,A,4,A,09,A,A,H
4771,56.25,FAIRMOUNT AV,CAM DEL RIO SOUTH,MONTEZUMA WB OFF RA,Fair,20140516,1649,FAIRMOUNT AV,MONTAZUMA AV,0,A,4,A,04,A,A,H
4772,35.93,28TH ST,ASH ST,BEECH ST,Poor,20140518,1554,28TH ST,BEECH ST,0,A,3,A,08,A,A,H
4773,85.48,EL CAJON BL,72ND ST,HARBINSON AV,Good,20140517,0202,EL CAJON BL,62ND ST,0,A,4,A,11,C,A,H
4774,69,COLLEGE AV,MONTEZUMA RD,LINDO PASEO,Fair,20140517,1837,COLLEGE AV,MONTEZUMA RD,0,A,4,A,12,A,A,H
4775,77.09,ADAIR ST,DEVONSHIRE DR,SUNSET CLIFFS BL,Good,20140512,2008,ADAIR ST,SUNSET CLIFFS BL,0,A,3,A,09,B,A,H
4776,69.86,FRIARS RD,FENTON PY,NORTHSIDE DR,Fair,20140518,1523,FRIARS RD,NSIDE DR,0,A,4,A,09,A,A,H
4777,51,LA JOLLA VILLAGE DR,LEBON DR,REGENTS RD,Fair,20140518,0705,LA JOLLA VILLAGE DR,LEBON,0,A,3,A,08,A,A,H
4778,54.23,KETTNER BL,W KALMIA ST,W LAUREL ST,Fair,20140428,1719,KETTNER BL,KALMIA ST,0,A,4,A,04,A,A,H
4779,52.01,COLLEGE AV,COLLEGE GROVE DR,MERIDIAN AV,Fair,20140430,2230,COLLEGE AV,MERIDIAN AV,0,A,4,A,09,C,A,H
4780,41.79,UNIVERSITY AV,CHOLLAS PY,58TH ST,Fair,20140426,1735,UNIVERSITY AV,58TH ST,0,A,4,A,10,A,A,H
4781,85.95,SAN DIEGO AV,NOELL ST,WRIGHT ST,Good,20140418,1705,SAN DIEGO  AV,NOELL ST,0,A,3,A,09,A,A,H
4782,49.72,GRASSY TRAIL DR,MATURIN DR,LOFTY TL DR,Fair,20140429,1625,GRASSY TRAIL DR,LOFTY TRAIL DR,0,A,3,A,08,A,A,H
4783,49.85,EUCLID AV,LISE AV,HILLTOP DR,Fair,20140430,1630,EUCLID AV,LISE AV,0,A,4,A,12,A,A,H
4784,75,N HARBOR DR RA,NORTH HARBOR DR,SCOTT ST,Good,20140423,1006,N HARBOR DR,3196 N HARBOR DR,0,A,4,A,- ,A,A,H
4785,60.1,06TH AV,UPAS ST,IVY LN,Fair,20140422,1730,06TH AV,IVY LN,0,A,4,A,03,A,A,H
4786,73.66,SUNSET CLIFFS BL,MUIR AV,VOLTAIRE ST,Good,20140426,1630,SUNSET CLIFFS BL,VOLTAIRE ST,0,B,4,A,04,A,A,H
4787,100,ROBINSON AV,10TH AV,VERMONT ST,Good,20140428,0959,ROBINSON AV,VERMONT ST,0,A,3,A,08,A,A,H
4788,63.72,ULRIC ST,FRIARS RD,LINBROOK DR,Fair,20140428,1620,ULRIC ST,FRIARS RD,0,-,4,A,03,A,-,H
4789,82.71,W ZOO RD,SAN PASQUAL VALLEY RD,OLD BATTLEFIELD RD,Good,20140420,1557,ZOO RD,SAN PASQUAL VALLEY RD,0,A,3,A,03,A,-,H
4790,44.55,MISSION BAY DR,GLENDORA ST,BUNKER HILL ST,Fair,20140406,1317,MISSION BAY DR,BUNKER HILL ST,0,A,4,A,12,A,A,H
4791,61.32,PARK BL,MYRTLE AV,BROOKES AV,Fair,20140519,1224,PARK BL,BROOKES AV,0,A,4,A,09,A,A,C
4792,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20140509,1459,MIRAMAR RD,MIRAMAR PL,0,A,4,A,12,A,A,H
4793,41.67,VIA DE LA VALLE,SAN ANDRES DR,VIA DEL CANON,Fair,20140528,1504,VIA DE LA VALLE,SAN ANDRES DR,0,A,3,A,08,A,A,H
4794,49.95,CONVOY ST,VICKERS ST,RONSON RD,Fair,20140525,0813,CONVOY ST,RONSON RD,0,A,3,A,08,A,A,H
4795,36.92,UNIVERSITY AV,32ND ST,BANCROFT ST,Poor,20140510,0903,UNIVERSITY AV,BANCROFT ST,0,A,4,A,08,A,A,H
4796,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20140522,1446,MIRA MESA BL,CAMINO RUIZ,0,A,3,A,05,A,A,H
4797,84.6,RANCHO BERNARDO RD,ACENA DR,BERNARDO OAKS DR,Good,20140525,2048,RANCHO BERNARDO RD,ACENA DR,0,A,4,-,- ,C,A,H
4798,50.02,EL CAJON BL,WINONA AV,50TH ST,Fair,20140521,0840,EL CAJON BL,WINONA AV,0,A,3,-,- ,A,A,-
4799,69,COLLEGE AV,MONTEZUMA RD,LINDO PASEO,Fair,20140527,0725,COLLEGE AV,MONTEZUMA RD,0,A,4,A,09,A,A,H
4800,60.05,SABRE SPRINGS PY,POWAY RD,EVENING CREEK S DR,Fair,20140523,0840,SABRE SPRINGS PKWY,EVENING CREEK DR,0,B,3,A,12,A,A,H
4801,17.99,06TH AV,E ST,BROADWAY,Poor,20140606,1216,06TH AV,BROADWAY,0,A,4,A,03,A,A,H
4802,57,TWIN TRAILS DR,KNAUL CT,CARMEL MTN RD,Fair,20140526,1725,TWIN TRAILS DR,CARMEL MOUNTAIN RD,0,A,4,A,12,A,A,H
4803,73.44,W MARKET ST,COLUMBIA ST,MARKET PL,Good,20140513,1040,MARKET ST,MARKET CREEK PL,0,A,3,A,12,A,A,H
4804,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20140515,0220,BALBOA AV,BALBOA AV 6700,0,A,4,A,12,C,A,H
4805,66.46,LINDA VISTA RD,NORTHRIM CT,GLIDDEN ST,Fair,20140527,0745,LINDA VISTA RD,GLIDDEN,0,A,4,A,10,A,A,H
4806,87.6,IMPERIAL AV,EUCLID AV,SAN JACINTO DR,Good,20140519,1245,IMPERIAL AV,EUCLID AV,0,A,4,A,08,A,A,H
4807,20.52,CLAIREMONT MESA BL,ESCARCHOSA LN,ANTIGUA BL,Poor,20140525,1535,CLAIREMONT MESA BL,ANTIGUA BL,0,A,3,A,12,A,A,H
4808,36.37,ELWOOD AV,GENEVA AV,LENOX DR,Poor,20140525,2303,REDWOOD AV,GRANADA AV,0,A,4,A,12,C,A,H
4809,81.04,FARRAGUT RD,HISTORIC DECATUR RD,TRUXTUN RD,Good,20140522,1000,FARRAGUT RD,TRUXTUN RD,0,A,3,A,10,A,A,H
4810,69,S EUCLID AV,EUCLID PL,LA PAZ DR,Fair,20140523,1708,EUCLID AV,EUCLID AV 3100,0,A,3,A,03,A,A,H
4811,76.85,SATURN BL,CANTAMAR RD,ELM AV,Good,20140522,1337,SATURN BL,PALM AV,0,A,4,A,03,A,A,H
4812,51.44,DEL MAR HEIGHTS RD,LANSDALE DR,CARMEL CANYON RD,Fair,20140529,1638,DEL MAR HEIGHTS RD,LANSDALE DR,0,A,4,A,21,A,A,H
4813,51,MIRA MESA BL,GENETIC CENTER DR,FLANDERS DR,Fair,20140514,1840,MIRA MESA BL,GENETIC CENTER DR,0,A,3,A,12,A,A,H
4814,31.69,WEST POINT LOMA BL,CHAPMAN ST,LOMA RIVIERA DR,Poor,20140527,1035,W POINT LOMA BL,CHAPMAN ST,0,A,4,A,09,A,A,H
4815,42.8,04TH AV,ROBINSON AV,UNIVERSITY AV,Fair,20140522,1536,04TH AV,ROBINSON AV,0,B,3,A,10,A,A,H
4816,22.74,BACON ST,LONG BRANCH AV,MUIR AV,Poor,20140527,2104,BACON ST,MUIR AV,0,B,3,A,11,D,A,H
4817,69,JACKSON DR,WINDING CREEK DR,HEMINGWAY DR,Fair,20140528,0737,JACKSON DR,WINDING CREEK DR,0,B,3,A,09,A,A,H
4818,60.05,SABRE SPRINGS PY,POWAY RD,EVENING CREEK S DR,Fair,20140528,1615,SABRE SPRINGS PKWY,EVENING CREEK DR,0,A,3,A,12,A,A,H
4819,84.28,SPRINGBROOK DR,MIL PITRERO RD,ASPEN VIEW DR,Good,20140528,1735,SPRINGBROOK DR,MIL PITTERO RD,0,A,4,A,03,A,A,H
4820,51.39,RANCHO CARMEL DR,WINDCREST LN,CARMEL MTN RD,Fair,20140528,1842,RANCHO CARMEL DR,WINDCREST LN,0,A,3,A,05,A,A,H
4821,39,CULLEN ST,ASHFORD ST,ATLAS ST,Poor,20140609,2026,CULLEN ST,ASHFORD ST,0,B,4,A,08,D,A,H
4822,82.06,S 30TH ST,WEBSTER AV,CLAY AV,Good,20140605,2348,S 30TH ST,WEBSTER AV,0,A,3,A,08,C,A,H
4823,85.21,SEA WORLD DR,FRIARS RD,EAST MISSION BAY DR,Good,20140609,2142,SEA WORLD DR,FRIARS RD,0,A,3,A,11,D,A,H
4824,61.52,EL CAJON BL,53RD ST,MARCELLENA RD,Fair,20140513,2136,EL CAJON BL,MARCELLENA RD,0,A,4,A,14,D,A,-
4825,25.7,EUCLID AV,ORANGE AV,TROJAN AV,Poor,20140514,1418,EUCLID AV,TROJAN AV,0,A,3,A,08,A,A,H
4826,67.95,UNIVERSITY AV,MARLBOROUGH AV,42ND ST,Fair,20140516,1630,UNIVERSITY AV,42ND ST,0,A,4,A,04,A,A,H
4827,50.17,FOUR GEE RD,CAM DEL SUR,END,Fair,20140515,1135,FOUR GEE RD,CAMINO DEL SUR,0,A,3,A,12,A,A,H
4828,61.81,FLANDERS DR,AHERN CT,CAM RUIZ,Fair,20140520,1105,FLANDERS DR,CAMINO RUIZ,0,A,4,A,08,A,A,H
4829,76.74,ADAMS AV,ALICE ST,59TH ST,Good,20140516,1722,ADAMS AV,39TH ST,0,A,4,A,- ,A,A,H
4830,24.16,K ST,24TH ST,25TH ST,Poor,20140514,1548,K ST,25TH ST,0,A,3,A,03,A,A,H
4831,11.86,BROADWAY,10TH AV,11TH AV,Poor,20140530,0841,BROADWAY,11TH AV,0,A,4,A,06,A,A,D
4832,100,SPRING CANYON RD,SPRUCE RUN DR,SUNSET RIDGE DR,Good,20140524,0847,SPRING CANYON RD,SUNSET RIDGE DR,0,B,4,A,09,A,A,H
4833,83.19,LANING RD,TRUXTUN RD,ROSECRANS ST,Good,20140520,2036,LANNING RD,ROSECRANS ST,0,A,3,A,12,C,A,H
4834,25.48,MISSION BL,GRAND AV,HORNBLEND ST,Poor,20140524,0111,MISSION BL,GRAND AV,0,A,3,A,11,C,A,H
4835,45.78,04TH AV,BROOKES AV,PENNSYLVANIA AV,Fair,20140526,1200,04TH AV,BROOKES AV,0,A,3,A,09,A,A,H
4836,80.52,LA JOLLA BL,CAM DE LA COSTA,LA CANADA,Good,20140526,1700,LA JOLLA BL,CAMINO DE LA COSTA,0,B,3,A,08,A,A,H
4837,49.55,WASHINGTON ST,01ST AV,03RD AV,Fair,20140522,1059,WASHINGTON AV,01ST AV,0,B,4,A,21,A,A,H
4838,82.57,SWIFT AV,WIGHTMAN ST,UNIVERSITY AV,Good,20140517,0054,SWIFT AV,WIGHTMAN ST,0,A,4,A,08,C,A,H
4839,82.41,KANSAS ST,POLK AV,HOWARD AV,Good,20140531,1231,KANSAS ST,POLK AV,0,A,4,A,09,A,A,H
4840,27.48,BEYER WY,CITY BOUNDARY,PALM (SB) AV,Poor,20140526,0005,BEYER WAY,PALM AV,0,A,3,C,18,D,A,H
4841,84.71,W HAWTHORN ST,COLUMBIA ST,INDIA ST,Good,20140531,1552,W HAWTHORN ST,COLUMBIA ST,0,A,4,A,12,A,A,H
4842,80.4,BIBLER DR,CAM DE LA PLAZA,NAYLOR RD,Good,20140529,1853,BIBLER DR,CAMINO DE LA PLAZA,0,A,3,A,12,A,A,H
4843,85.78,LUSK BL,WATERIDGE CR,VISTA SORRENTO PY,Good,20140530,1657,LUSK BL,VISTA SORRENTO,0,A,3,A,03,A,A,H
4844,53.59,BLACK MTN RD,MORNING BREEZE WY,CAPRICORN WY,Fair,20140525,0510,BLACK MOUNTAIN RD,MORNING BREEZE WY,0,A,3,A,05,B,A,H
4845,100,MIRA MESA BL,DABNEY DR,PARKDALE AV,Good,20140530,1657,MIRA MESA BL,PARKDALE AV,0,A,3,A,05,A,A,H
4846,75,N HARBOR DR RA,NORTH HARBOR DR,SCOTT ST,Good,20140530,1115,N HARBOR DR,SCOTT ST,0,A,4,A,08,A,A,-
4847,54.57,GENESEE AV,CAMPUS POINT DR,SCIENCE CENTER DR,Fair,20140513,0750,GENESEE AV,CAMPUS POINT,0,A,4,A,03,A,A,H
4848,39,S 28TH ST,MAIN ST,HARBOR DR,Poor,20140530,1145,28TH ST,MAIN ST,0,A,4,A,10,A,A,-
4849,100,FEDERAL BL,MARY LOU ST,50TH ST,Good,20140524,1424,FEDERAL BL,50TH ST,0,A,4,A,08,A,A,H
4850,63.27,WILLOW RD,CALLE PRIMERA,CAM DE LA PLAZA,Fair,20140531,1015,WILLOW RD,CALLE PRIMERA,0,A,4,A,08,A,A,H
4851,43.2,ROSECRANS ST,MIDWAY DR,ROSECRANS (FTG) ST,Fair,20140528,1530,ROSECRANS ST,MIDWAY,0,A,4,A,- ,A,A,H
4852,63.66,SANTO RD,CLAIREMONT MESA BL,REMORA ST,Fair,20140523,0840,SANTO RD,REMORA,0,B,3,A,09,A,A,H
4853,61.66,DEL MAR HEIGHTS RD,OLD CARMEL VALLEY RD,CARMEL VALLEY RD,Fair,20140526,0530,DEL MAR HEIGHTS RD,OLD CARMEL VALLEY RD,0,B,4,A,08,A,A,H
4854,80.21,A ST,47TH ST,49TH ST,Good,20140531,1044,A ST,49TH ST,0,A,3,A,09,A,A,H
4855,30.87,WEST POINT LOMA BL,FAMOSA BL,RIALTO ST,Poor,20140529,2047,W POINT LOMA BL,RIALTO ST,0,A,3,A,08,C,A,H
4856,39,LOGAN AV,S 46TH ST,S 47TH ST,Poor,20140526,2035,LOGAN AV,S 46TH ST,0,B,3,A,11,C,A,H
4857,77.67,HOWARD AV,FLORIDA ST,ALABAMA ST,Good,20140526,1245,HOWARD AV,ALABAMA ST,0,A,4,A,12,A,A,H
4858,46.23,PASEO LUCIDO,CALLE SAUCILLO,AVNDA VENUSTO,Fair,20140521,1540,PASEO LUCIDO,CALLE SAUCILLO,0,A,3,A,10,A,A,H
4859,51.7,BOYD AV,ACWORTH AV,GENESEE AV,Fair,20140522,2042,BOYD AV,GENESEE AV,0,A,4,A,12,C,A,H
4860,24.24,SARANAC ST,70TH ST,71ST ST,Poor,20140511,1300,SARANAC ST,70TH ST,0,A,3,A,05,A,A,H
4861,47.82,JUAN ST,WALLACE ST,TAYLOR ST,Fair,20140521,1320,JUAN ST,TAYLOR ST,0,A,3,A,03,A,A,H
4862,84.07,CARMEL VALLEY RD,OLD EL CAM REAL,EL CAM REAL,Good,20140614,0945,CARMEL VALLEY RD,EL CAMINIO REAL,0,A,3,A,12,A,A,H
4863,47.72,TOMMY DR,BOULDER LAKE AV,BISBY LAKE AV,Fair,20140504,0405,TOMMY DR,BISBY LAKE AV,0,A,0,A,08,C,A,H
4864,66.95,CAM DEL RIO WEST,GAINES ST,ROSECRANS ST,Fair,20140503,1700,CAMINO DEL RIO S,TEXAS ST,0,A,3,A,03,A,A,H
4865,87.6,ALVARADO RD,RESERVOIR DR,70TH ST,Good,20140503,1230,ALVARADO RD,70TH ST,0,A,4,A,03,A,A,H
4866,87.49,CAM DEL RIO NORTH,WARD RD,FAIRMOUNT AV,Good,20140505,1734,CAMINO DEL RIO N,FAIRMOUNT AV,0,B,4,A,03,A,A,H
4867,60.56,EL CAJON BL,50TH ST,ALTADENA AV,Fair,20140502,1527,EL CAJON BL,59TH ST,0,A,4,A,04,A,A,H
4868,100,SORRENTO VALLEY BL,VISTA SORRENTO PY,SEA MIST WY,Good,20140504,0705,SORRENTO VALLEY BL,VISTA SORRENTO PKWY,0,A,3,A,09,A,A,H
4869,52.5,BLACK MTN RD,CARROLL CENTRE RD,MAYA LINDA RD,Fair,20140501,1715,BLACK MOUNTAIN RD,CARROLL CENTER RD,0,A,3,A,09,A,A,H
4870,47.87,CESAR E CHAVEZ PY,LOGAN AV,NATIONAL AV,Fair,20140502,1704,CESAR E CHAVZ PKWY,NATIONAL AV,0,A,3,A,12,A,A,H
4871,50.26,W LAUREL ST,INDIA ST,KETTNER BL,Fair,20140501,1111,W LAUREL ST,KETTNER BL,0,A,4,A,12,A,A,H
4872,29.16,LINDA VISTA RD,BRUNNER ST,GOSHEN ST,Poor,20140503,0854,LINDA VISTA RD,BRUNNER ST,0,A,3,A,03,A,A,H
4873,42.53,04TH AV,A ST,ASH ST,Fair,20140501,2130,04TH AV,A ST,0,A,3,A,03,C,A,H
4874,45.69,GENESEE AV,BALBOA AV,MT ETNA DR,Fair,20140502,1542,GENESEE AV,BALBOA AV,0,A,4,A,03,A,A,H
4875,100,CALLE CRISTOBAL,AVNDA DEL GATO,LORIRAE PL,Good,20140503,1811,CALLE CRISTOBAL,AVNIDA DEL GATO,0,A,3,A,12,B,-,H
4876,76.85,MAYBERRY ST,BEGIN,S 44TH ST,Good,20140501,2053,MAYBERRY ST,44TH ST,0,A,4,A,08,C,A,H
4877,34.5,CLAIREMONT MESA BL,GENESEE AV,FRINK AV,Poor,20140602,1652,CLAIREMONT MESA BL,GENESEE AV,0,A,3,A,09,A,A,H
4878,25.51,ALVARADO CANYON RD,ALVARADO CANYON RD RA,END,Poor,20140602,1035,ALVARADO CANYON RD,4574 ALVARADO CANYON RD,0,A,4,C,18,A,A,H
4879,57.54,05TH AV,EVANS PL,ROBINSON AV,Fair,20140602,0356,05TH AV,ROBINSON AV,0,A,3,A,08,C,A,H
4880,64.62,JELLETT ST,MORENA BL,CHICAGO ST,Fair,20140603,1210,JELLETT ST,MORENA BL,0,A,3,A,05,A,A,H
4881,85.9,VOLTAIRE ST,EBERS ST,SUNSET CLIFFS BL,Good,20140604,1041,VOLTAIRE ST,SUNSET CLIFFS BL,0,A,3,C,18,A,A,-
4882,54.21,CLAIREMONT MESA BL,MERCURY ST,KEARNY MESA RD,Fair,20140604,0910,CLAIREMONT MESA BL,KEARNEY MESA RD,0,A,3,A,09,A,A,H
4883,63.4,JACKSON DR,GOLFCREST DR,HYDE PARK DR,Fair,20140601,1911,JACKSON DR,GOLFCREST DR,0,A,4,A,12,A,A,H
4884,62.38,WIGHTMAN ST,WINONA AV,50TH ST,Fair,20140602,1900,WIGHTMAN,WINONA AV,0,A,4,A,08,A,A,H
4885,51,SAN DIEGO MISSION RD,MISSION VILLAGE DR,RANCHO MISSION RD,Fair,20140603,2101,SAN DIEGO MISSION RD,MISSION VILLAGE DR,0,A,3,A,03,C,A,H
4886,35.9,MIDWAY DR,KEMPER ST,DUKE ST,Poor,20140502,2129,MIDWAY DR,KEMPER ST,0,A,4,D,00,C,A,H
4887,17.82,S 36TH ST,PARDEE PL,OCEAN VIEW BL,Poor,20140419,1747,S 36TH ST,OCEANVIEW BL,0,A,3,A,12,A,A,H
4888,66.56,MURPHY CANYON RD,BALBOA AV,CLAIREMONT MESA BL,Fair,20140606,1830,MURPHY CANYON RD,CLAIREMONT MESA BL,0,A,3,A,08,A,A,H
4889,78.45,EUCLID AV,ELM ST,WESTOVER PL,Good,20140531,1006,EUCLID AV,ELM ST,0,A,2,A,12,A,A,H
4890,82,MEADE AV,MC CLINTOCK ST,38TH ST,Good,20140527,0015,MEADE AV,38TH ST,0,A,4,A,08,C,A,H
