,OBJECTID,COMMON_NAM,DESIG_USE,ACRES,ADDRESS_LO,THOMAS_BRO,COMMUNITY_,USE_RESTRI,DEDIC_PARK,FULL_NAME,SERV_DIST,UNDEVE,PLAYGROUND,TOT_LOT,BASEB_50_6,BASEB_90,SOFTBALL,MULTIPURP,F_2_BASLET,BASKETB,TENNISCT,SAND_VBALL,FIELD_LIGH,COMFORT_ST,CONCESS_ST,USEABLE_AC,GROSS_ACRE,MAINT_ENT,RECY_WATER,PLAYAREACO,CD,DMS,X_COORD,Y_COORD,YEARACQ,SHAPE_STAR,SHAPE_STLE
237,4219,PENASQUITOS SKATE PARK,Neighborhood Park,0.69587417,"10129 CARMEL MOUNTAIN RD, 92129",1189J1,RANCHO PEÑASQUITOS,,,Penasquitos Skate Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 57 37.56271N 117 06 35.11676W,-117.10975466,32.96043409,NA,30312.1591796875,723.40759026157
238,4220,SILVER TERRACE MP,Mini Park,1.57891359,"5500 Friars Road, 92110",1269D1,MORENA,,,Silver Terrace Mini-Park,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,2,32 45 53.15511N 117 11 30.54013W,-117.1918167,32.76476531,NA,68777.201171875,1113.49974565189
239,4221,SUNRIDGE VISTA MP,Mini Park,3.33441631,"10305 Azuaga, 92129",1189F4,RANCHO PEÑASQUITOS,,,Sunridge Vista Mini-Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 57 35.20327N 117 06 17.86596W,-117.10496277,32.95977869,1989,145246.591796875,1796.51797701871
240,4222,TERALTA NP,Neighborhood Park,5.09640761,"4100 Central Ave., 92105",1269G4,TERALTA WEST,,,Teralta Neigborhood Park,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,1.0,9,32 45 08.15990N 117 06 31.46134W,-117.10873926,32.75226664,NA,221998.626953125,2025.77892352798
241,4223,ANTIGUA POCKET NP,Neighborhood Park,5.41265493,"5699 Antigua Blvd., 92124",1229G7,TIERRASANTA,,,Antigua Pocket Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,7,32 49 59.66702N 117 06 19.59322W,-117.10544256,32.83324084,NA,235774.3046875,3267.38560579538
242,4224,BRIGHTON NP,Neighborhood Park,1.69635718,"2172 Spray Street., 92107",1267J5,OCEAN BEACH,,,Brighton Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,0.0,2,32 45 12.34922N 117 15 03.82148W,-117.25106152,32.75343034,NA,73893.0234375,2364.30055087057
243,4225,W LEWIS ST MP,Mini Park,0.21995779,"792 W LEWIS ST, 92103",1268J5,MISSION HILLS,,,West Lewis Mini-Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 45 06.61672N 117 10 14.55112W,-117.17070865,32.75183798,NA,9581.3251953125,999.55040088114
244,4226,W MAPLE CANYON MP,Mini Park,0.23998372,"250 W MAPLE ST, 92103",1288J1,PARK WEST,,,West Maple Canyon Mini-Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 43 57.40505N 117 09 55.77366W,-117.16549268,32.73261251,NA,10453.6494140625,588.25660933064
245,4227,NORTH PARK MP,Mini Park,0.51883669,"2874 N PARK WAY, 92104",1269E5,NORTH PARK,,,North Park Mini-Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 44 51.41622N 117 07 53.30549W,-117.13147375,32.74761562,NA,22600.4345703125,673.09774453004
246,4228,CORRIDOR NP,Neighborhood Park,3.59415751,"4004 DEL MAR TRAILS RD, 92130",1188B7,CARMEL VALLEY,,,Corridor Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 56 36.07778N 117 13 35.70286W,-117.22658413,32.94335494,NA,156560.869140625,3783.73001226999
247,4229,CORTE PLAYA SAN JUAN MP,Mini Park,0.11312395,"5111 Corte Playa San Juan, 92124",1230A7,TIERRASANTA,,,Corte Playa San Juan Mini-Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,7,32 50 10.48098N 117 04 54.64542W,-117.08184595,32.83624472,NA,4927.6591796875,396.8996015577
248,4230,CUVIER MP,Mini Park,0.61052286,"528 COAST BLVD, 92037",1227E6,LA JOLLA,,,Cuiver Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRP,N,0.0,1,32 50 37.12853N 117 16 47.89733W,-117.27997148,32.84364681,NA,26594.271484375,1556.28805324689
249,4231,CYPRESS VALLEY MP,Mini Park,1.03691797,"11871 Stonedale Ct., 92131",1210A2,MIRAMAR RANCH NORTH,,,Cypress Valley Mini-Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 55 25.45845N 117 04 28.83103W,-117.07467528,32.92373846,1984,45167.9638671875,896.98604316088
250,4232,OCEAN BEACH ATHLETIC AREA ROBB FIELD,Regional Park,61.6629069,"2525 Bacon Street, 92107",1267J5,OCEAN BEACH,,,Ocean Beach Athletic Area Robb Field,45.0,0.0,1.0,0.0,7.0,0.0,1.0,6.0,,2.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,CP1,N,1.0,2,32 45 15.04821N 117 14 28.80838W,-117.24133566,32.75418006,NA,2686025.48339844,7815.90020494039
251,4233,HOYT NP,Neighborhood Park,3.13788446,"10805 CANYON LAKE DR, 92131",1209G4,SCRIPPS MIRAMAR RANCH,,,Hoyt Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,0.0,5,32 54 18.46259N 117 05 58.16318W,-117.09948977,32.9051285,NA,136685.700195313,1752.24286184115
252,4234,MISSION BAY ATHLETIC AREA,Regional Park,10.74430481,"2697 GRAND AVE, 92109",1248A6,PACIFIC BEACH,,,Mission Bay Athletic Area,44.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,CP1,N,1.0,2,32 48 03.61728N 117 13 13.52279W,-117.220423,32.8010048,NA,468020.043945313,2736.261884954
253,4235,PEARLMAN MP,Mini Park,0.32183315,"5404 Carmel Knolls Dr., 92130",1188D5,CARMEL VALLEY,,,Pearlman Mini-Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,2.0,1,32 57 15.84455N 117 12 19.75455W,-117.20548738,32.95440126,NA,14018.99609375,476.5502613
254,4236,SARATOGA  NP,Neighborhood Park,1.25110089,"5151 SARATOGA AVE, 92107",1267J6,OCEAN BEACH,,,Saratoga Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRP,N,0.0,2,32 45 00.55053N 117 15 07.90083W,-117.25219468,32.75015292,NA,54497.736328125,1225.99266881283
255,4237,SOLEDAD NATURAL PARK,Neighborhood Park,118.53689717,"7016 SOLEDAD PARK RD, 92037",1227J7,LA JOLLA,,,Soledad Natural Open Space Park,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 50 26.94736N 117 14 38.63319W,-117.24406477,32.84081871,1874-1974,5163446.58691406,9610.73102534383
256,4238,TWEET ST MP,Mini Park,0.4693771,"1696 8TH AVE, 92101",1289B1,CORTEZ,,,Tweet Street Mini-Park,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 43 23.20155N 117 09 25.47466W,-117.15707629,32.72311154,NA,20445.9873046875,1101.2445646734
257,4239,VAIL CREEK NP,Neighborhood Park,1.24799587,"5116 CARMEL KNOLLS DR, 92130",1188D5,CARMEL VALLEY,,,Vail Creek Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 56 56.88499N 117 12 19.17241W,-117.20532567,32.94913472,NA,54362.482421875,1482.50094641932
258,4240,VIA PLAYA LOS SANTOS MP,Mini Park,0.44782655,"5112 Via Playa Los Santos, 92124",1230A7,TIERRASANTA,,,Via Playa Los Santos Mini-Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,7,32 50 11.32528N 117 04 43.55134W,-117.07876426,32.83647925,NA,19507.2470703125,835.49980016632
259,4241,WALLS OF EXCELLENCE MP,Mini Park,0.10963396,"4932 IMPERIAL AVE, 92102",1290A4,LINCOLN PARK,,,Walls of Excellence Mini-Park,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,4,32 42 15.76158N 117 05 18.28285W,-117.0884119,32.70437822,1975,4775.63671875,270.83975404823
260,4242,EAST GATE MP #1,Mini Park,0.8049439,"9639 TOWNE CENTRE DR, 92121",1228C1,UNIVERSITY CITY,,,East Gate Mini-Park #1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,0.0,1,32 53 00.24251N 117 12 28.15004W,-117.20781946,32.8834007,1874,35063.2177734375,1635.6595181748
261,4243,G ST MP,Mini Park,0.09995058,"302 G ST , 92101",1289A3,HORTON PLAZA,,,G Street Mini-Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 46.05285N 117 09 42.90897W,-117.16191916,32.71279246,NA,4353.8291015625,302.6541682677
262,4244,DUSTY RHODES NP,Neighborhood Park,20.49832015,"2500 SUNSET CLIFFS BLVD,92107",1268A5,OCEAN BEACH,,,Dusty Rhodes Neighborhood Park,45.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,2,32 45 07.74742N 117 14 19.94587W,-117.23887385,32.75215206,NA,892903.25390625,4342.4350720684
263,4245,EAST GATE MP #2,Mini Park,0.48891368,"9825 TOWNE CENTRE DR, 92121",1228C1,UNIVERSITY CITY,,,East Gate Mini-Park #2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,0.0,1,32 53 09.45062N 117 12 45.35683W,-117.21259912,32.88595851,NA,21296.9951171875,865.21531195264
264,4246,GRANTVILLE NP,Neighborhood Park,2.51501236,"4645 VANDEVER AVE, 92120",1249J7,NAVAJO,DEDIC PK/OS--ORD.,Y,Grantville Neighborhood Park,45.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,2.0,7,32 47 14.22610N 117 05 41.70873W,-117.09491909,32.78728503,1975,109553.499023438,1487.97046062877
265,4247,WINTERWOOD LANE NP,Neighborhood Park,4.33445965,"7540 WINTERWOOD LN, 92126",1209A4,MIRA MESA,DEDIC PK/OS--ORD.,Y,Winterwood Lane Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 54 52.29094N 117 09 36.06700W,-117.16001861,32.91452526,NA,188808.310546875,2564.23415545927
266,4248,MCAULIFFE SHARON CP,Community Park,15.57467977,"7540 WINTERWOOD LN, 92126",1209A4,MIRA MESA,NONE,N,McAuliffe Community Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,6,32 54 44.10684N 117 09 38.05511W,-117.16057086,32.9122519,1977-1990,678430.33203125,6161.98110157605
267,4249,MCCAIN & CARTER MP,Mini Park,0.34289426,"3032 39TH ST, 92105",1269H5,MID-CITY: CITY HEIGHTS,DEDICATED PARKLAND,Y,Virgie Hazel McCain and William Henry Carter Mini-Park,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,9,32 44 14.06229N 117 06 37.44723W,-117.11040201,32.73723953,1970,14936.4130859375,496.01864205721
268,4250,NEIGHBORHOOD 8 NP,Neighborhood Park,19.75406297,"11900 Carmel Creek RD,92130",1188C2,CARMEL VALLEY,,,Neighborhood 8 Neighborhood Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 56 10.30491N 117 13 21.56175W,-117.22265604,32.93619581,NA,860483.55078125,3935.84393948972
269,4251,CENTRUM NP,Neighborhood Park,2.16294263,8650 SPECTRUM CENTER BLVD,1292C2,KEARNY MESA,,,Centrum Park,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 49 39.88925N 117 08 20.79241W,-117.139109,32.82774701,2013,94217.404296875,1228.58332025362
270,4252,WARD CANYON NP,Neighborhood Park,5.79301399,"4642 40TH ST, 92116",1269G3,MID-CITY: NORMAL HEIGHTS,,,Ward Canyon Neighborhood Park,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,3,32 45 43.53641N 117 06 37.96661W,-117.11054628,32.76209345,1948-2006,252342.678710938,2510.94661806045
271,4253,GOLDEN HILL CP,Community Park,6.31569085,2600 Golf Course Dr. 92102,1289D2,BALBOA PARK,,,Golden Hill Community Park,41.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,CP2,N,1.0,3,32 43 13.02691N 117 08 13.26797W,-117.13701888,32.72028525,NA,275110.396484375,2329.24814730412
272,4254,CHILDRENS PARK,Mini Park,1.94017884,"155 W ISLAND AVE, 92101",1289A4,DOWNTOWN,,,Children's Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 35.33431N 117 09 51.46038W,-117.16429455,32.70981509,NA,84513.8505859375,1686.76602763265
273,4255,IMPERIAL MARKET PLACE,Open Space Park,11.77245985,"4475 Imperial Ave, 92113",1290A4,ENCANTO,,,Imperial Marketplace,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,4,32 42 07.04510N 117 06 00.95028W,-117.10026397,32.70195697,NA,512806.298828125,5537.25679299917
274,4256,BEYER CP,Community Park,43.81085033,"2300 E. Beyer Blvd., 92173",1350H3,SAN YSIDRO,NONE,N,Beyer Community Park,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,8,32 33 22.63027N 117 02 09.67877W,-117.03602188,32.55628619,1967-2001,1908393.00878906,5983.4458597736
275,4257,CHEROKEE POINT NP,Neighborhood Park,1.43039151,"3901 Landis St. , 92105",1269G6,MID-CITY: CITY HEIGHTS,DEDIC PK/OS--ORD.,,Cherokee Point Neighborhood Park,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,9,32 44 47.84101N 117 06 44.16243W,-117.11226734,32.7466225,NA,62307.6044921875,1115.86564701474
276,4258,SYCAMORE CANYON NP,Neighborhood Park,7.80051406,,,RANCHO ENCANTADA,,,Sycamore Canyon Neighborhood Park,,0.0,,,,,,,,,,,,,,,,,N,,5,,-117.03923465,32.9217711,1999-2014,339789.038085938,2422.17055359579
277,4259,MORLEY GREEN MP,Mini Park,1.69623148,,,LINDA VISTA,,,Morley Green Mini Park,,0.0,,,,,,,,,,,,,,,,,,,7,,-117.17133252,32.78491625,NA,73877.2880859375,2207.57040045252
278,4260,EDWARD TYLER CRAMER NP,Neighborhood Park,2.10816188,,,LINDA VISTA,,,Edward Tyler Cramer Neighborhood Park,,0.0,,,,,,,,,,,,,,,,,,,2,,-117.18451637,32.77095252,NA,91814.0732421875,1501.39623592073
279,4261,CANON STREET MP,Mini Park,0.81948016,,,PENINSULA,,,Canon Street Mini-Park,,1.0,,,,,,,,,,,,,,,,,,,2,,-117.23591508,32.72450252,NA,35696.4130859375,1002.73010889155
280,4262,COAST VIEW MP,Mini Park,1.59226641,,,TORREY HILLS,,,Coast View Mini-Park,,0.0,,,,,,,,,,,,,,,,,,,1,,-117.22498713,32.91082885,NA,69322.896484375,1419.8711325457
281,4263,SAN YSIDRO MP,Mini Park,0.35492208,,,SAN YSIDRO,,,San Ysidro Mini-Park,,1.0,,,,,,,,,,,,,,,,,,,8,,-117.04712072,32.55374993,NA,15460.341796875,501.47597660888
282,4264,PASATIEMPO NP,Neighborhood Park,10.68589208,,,NAVAJO,,,Pasatiempo Neighborhood Park,,1.0,,,,,,,,,,,,,,,,,,,7,,-117.05850538,32.791235,1966,465475.594726563,2918.49268605395
283,4265,BEDLOW NP,Neighborhood Park,2.89439129,,,NAVAJO,,,Bedlow Neighborhood Park,,1.0,,,,,,,,,,,,,,,,,,,7,,-117.04852199,32.81171301,NA,126079.1796875,1541.78009540506
284,4266,FAIRBROOK NP,Neighborhood Park,3.40925925,,,SCRIPPS MIRAMAR RANCH,,N,Fairbrook Neighborhood Park,,,,,,,,,,,,,,,,,,CP1,N,,5,,-117.07245504,32.90552221,2015,148506.73828125,1620.47228689286
