"OBJECTID","STOP_UID","STOP_AGENCY","STOP_ID","STOP_NAME","STOP_LAT","STOP_LON","STOP_CODE","LOCATION_TYPE","PARENT_STATION","WHEELCHAIR_BOARDING","INTERSECTION_CODE","STOP_PLACE","LONGITUDE","LATITUDE"
2098,MTS_13133,MTS,13133,Genesee Av & Centurion Sq,32.8608634,-117.20944964,13133,0,,1,M-Street-S/B,,-117.209437723344,32.8608586248258
2099,MTS_13136,MTS,13136,Health Center Dr & Hope Stn,32.79849189,-117.15623277,13136,0,,1,M-Street-S/B,shahos,-117.156220860873,32.7984871188841
2100,MTS_13137,MTS,13137,Park Bl & Russ Bl,32.72051267,-117.15375975,13137,0,,1,M-Street-S/B,,-117.15374785314,32.7205079045666
2101,MTS_13140,MTS,13140,Baltimore Dr & Aztec Dr,32.77700481,-117.02932462,13140,0,,1,M-Street-E/B,,-117.029312741085,32.7770000390359
2102,MTS_13143,MTS,13143,Genesee Av & Centurion Sq,32.86075638,-117.208719,13143,0,,1,N-N/B,,-117.208707077521,32.8607516075656
2103,MTS_13145,MTS,13145,Linda Vista Rd & 7037 Metta Pharmacy,32.7883116,-117.1688443,13145,0,,1,M-Street-N/B,,-117.168832388646,32.7883068308699
2104,MTS_13146,MTS,13146,Health Center Dr & Hope Stn,32.79862818,-117.15601288,13146,0,,1,F-N/B,,-117.156000972534,32.7986234101578
2105,MTS_13147,MTS,13147,Park Bl & San Diego High School,32.72083414,-117.15339889,13147,0,,1,M-Street-N/B,,-117.153386989142,32.7208293763693
2106,MTS_13149,MTS,13149,Ruffin Rd & 3939,32.81389188,-117.12109243,13149,0,,2,M-Street-N/B,,-117.121080529881,32.8138871073379
2107,MTS_13151,MTS,13151,Ingraham St & 3873,32.79035982,-117.23781138,13151,0,,1,M-Street-N/B,,-117.237799458455,32.7903550501719
2108,MTS_13155,MTS,13155,West Bernardo Dr & W Bernardo Ct (Sharp Urgent Car,33.01886463,-117.08105604,13155,0,,1,M-Street-N/B,,-117.081044128068,33.018859829894
2109,MTS_13157,MTS,13157,West Bernardo Dr & 16911,33.0217626,-117.08130531,13157,0,,1,M-Street-N/B,,-117.081293400313,33.0217578034559
2110,MTS_13158,MTS,13158,Campanile Dr & Montezuma Rd,32.77105959,-117.07173338,13158,0,,1,F-N/B,,-117.071721487874,32.7710548181263
2111,MTS_13160,MTS,13160,Sweetwater Rd & St George St,32.71283095,-117.01252455,13160,0,,1,F-N/B,jamswe,-117.01251267385,32.7128261802335
2112,MTS_13161,MTS,13161,La Mesa Bl & Culowee St,32.76621252,-117.02742044,13161,0,,1,M-Street-S/B,,-117.027408562477,32.7662077409006
2113,MTS_13163,MTS,13163,Narragansett Av & Chatsworth Bl,32.73364432,-117.23327333,13163,0,,1,F-E/B,,-117.233261418752,32.7336395595936
2114,MTS_13165,MTS,13165,Ash St & N Harbor Dr,32.71975831,-117.17212557,13165,0,,1,M-Street-E/B,ashhar,-117.172113663956,32.7197535496234
2115,MTS_13168,MTS,13168,Narragansett Av & Chatsworth Bl,32.73387445,-117.23336696,13168,0,,1,N-W/B,,-117.233355041928,32.7338696907415
2116,MTS_13170,MTS,13170,La Mesa Bl & University Av,32.7652285,-117.02655621,13170,0,,1,F-N/B,,-117.02654433336,32.765223727861
2117,MTS_13171,MTS,13171,Genesee Av & La Jolla Village Dr,32.87204311,-117.2142063,13171,0,,1,F-S/B,genljS,-117.214194374416,32.8720383331216
2118,MTS_13173,MTS,13173,Clairemont Dr & Burgener Bl,32.79441244,-117.19445296,13173,0,,1,F-S/B,clabur,-117.19444105164,32.7944076663502
2119,MTS_13174,MTS,13174,Comstock St & Linda Vista Rd,32.78302726,-117.17091384,13174,0,,1,F-E/B,comstk,-117.170901935908,32.7830224958812
2120,MTS_13175,MTS,13175,Genesee Av & Osler St,32.79341299,-117.16993233,13175,0,,1,F-E/B,,-117.169920419279,32.7934082232737
2121,MTS_13177,MTS,13177,West Bernardo Dr & Hewlett Packard (16399),33.01303107,-117.08736217,13177,0,,1,M-Street-N/B,hewpac,-117.087350256718,33.0130262722994
2122,MTS_13179,MTS,13179,4th Av & C St,32.65137332,-117.08811337,13179,0,,1,F-N/B,3rdglo,-117.088101483469,32.6513685592608
2123,MTS_13180,MTS,13180,Rosecrans St & Lytton St,32.74445596,-117.21214665,13180,0,,1,F-E/B,,-117.21213474058,32.7444511953595
2124,MTS_13184,MTS,13184,Reynard Wy & 2717 (Opp),32.73383106,-117.16950221,13184,0,,0,M-Street-S/B,,-117.169490301364,32.7338262996974
2125,MTS_13191,MTS,13191,Market St & 4th Av,32.71159799,-117.16139941,13191,0,,1,F-W/B,,-117.161387512131,32.7115932303357
2126,MTS_13192,MTS,13192,Clairemont Dr & Clairemont Mesa Bl,32.82880423,-117.20594897,13192,0,,1,M-Street-N/B,claclN,-117.205937054648,32.8287994567133
2127,MTS_13193,MTS,13193,Market St & 3rd Av,32.71140641,-117.16166077,13193,0,,1,F-E/B,,-117.161648868088,32.7114016504871
2128,MTS_13194,MTS,13194,University Av & Shiloh Rd,32.74893744,-117.08109572,13194,0,,1,F-E/B,,-117.081083832856,32.7489326732601
2129,MTS_13195,MTS,13195,Scranton Rd & Morehouse Dr,32.89429831,-117.20174791,13195,0,,1,F-N/B,scrmor,-117.201735991666,32.8942935337332
2130,MTS_13196,MTS,13196,Scranton Rd & 9605,32.89648402,-117.20273591,13196,0,,1,N-N/B,,-117.202723986459,32.8964792424624
2131,MTS_13197,MTS,13197,Scranton Rd & SD Tech Center (9805),32.8981365,-117.20265607,13197,0,,1,M-Street-N/B,scrtec,-117.202644146511,32.8981317206955
2132,MTS_13198,MTS,13198,Barnes Canyon Rd & 10055,32.89928741,-117.20025108,13198,0,,1,M-TC-Train-E/B,barcyn,-117.20023915476,32.8992826262304
2133,MTS_13199,MTS,13199,Barnes Canyon Rd & Lusk Bl,32.89987771,-117.19675179,13199,0,,1,N-E/B,,-117.196739873968,32.8998729283821
2134,MTS_13200,MTS,13200,Lusk Bl & Barnes Canyon Rd,32.89936244,-117.19584377,13200,0,,0,F-S/B,,-117.195831854009,32.8993576629195
2135,MTS_13202,MTS,13202,Mira Mesa Bl & Oberlin Dr,32.8965364,-117.19267926,13202,0,,1,F-E/B,,-117.192667342998,32.896531623663
2136,MTS_13203,MTS,13203,Mira Mesa Bl & Pacific Heights Bl,32.90025153,-117.18882244,13203,0,,1,F-E/B,mirpac,-117.188810520826,32.9002467461757
2137,MTS_13204,MTS,13204,Mira Mesa Bl & Huennekens St,32.90363,-117.18367147,13204,0,,1,F-E/B,,-117.183659555815,32.903625216978
2138,MTS_13205,MTS,13205,Mira Mesa Bl & Steadman St,32.90561712,-117.18039847,13205,0,,1,F-E/B,,-117.180386552715,32.9056123399619
2139,MTS_13206,MTS,13206,Mira Mesa Bl & Flanders Dr,32.90654248,-117.1764918,13206,0,,1,F-E/B,mirfla,-117.176479879564,32.9065377019468
2140,MTS_13207,MTS,13207,Mira Mesa Bl & Viper Wy,32.90703147,-117.17358728,13207,0,,1,F-E/B,,-117.173575362931,32.9070266870859
2141,MTS_13208,MTS,13208,Mira Mesa Bl & Camino Santa Fe,32.90754028,-117.17059496,13208,0,,1,F-E/B,mircam,-117.170583047501,32.9075354972849
2142,MTS_13209,MTS,13209,Mira Mesa Bl & Caminito Alvarez,32.90829613,-117.16615523,13209,0,,1,F-E/B,,-117.166143310182,32.9082913437559
2143,MTS_13210,MTS,13210,Mira Mesa Bl & Aderman Av,32.90907638,-117.16173847,13210,0,,1,F-E/B,,-117.161726559883,32.9090715979267
2144,MTS_13215,MTS,13215,Mira Mesa Bl & Dabney Dr,32.90985259,-117.15897362,13215,0,,1,F-W/B,,-117.158961702267,32.9098478013011
2145,MTS_13216,MTS,13216,Mira Mesa Bl & Aderman Av,32.90924939,-117.16250273,13216,0,,1,F-W/B,,-117.162490816376,32.909244610956
2146,MTS_13217,MTS,13217,Mira Mesa Bl & Shilling Av,32.9084431,-117.16709191,13217,0,,1,F-W/B,,-117.167079988637,32.9084383150689
2147,MTS_13218,MTS,13218,Mira Mesa Bl & Camino Santa Fe,32.90762644,-117.17194156,13218,0,,1,F-W/B,mircam,-117.171929638606,32.9076216579576
2148,MTS_13219,MTS,13219,Mira Mesa Bl & Viper Wy,32.9071608,-117.1746704,13219,0,,1,F-W/B,,-117.174658479456,32.9071560141943
2149,MTS_13220,MTS,13220,Mira Mesa Bl & Flanders Dr,32.90666349,-117.17758134,13220,0,,1,F-W/B,,-117.177569424269,32.9066587098008
2150,MTS_13221,MTS,13221,Mira Mesa Bl & Genetic Center Dr,32.90535019,-117.18153603,13221,0,,1,F-W/B,,-117.181524115891,32.9053454104027
2151,MTS_13222,MTS,13222,Mira Mesa Bl & Sequence Dr,32.90334155,-117.18474361,13222,0,,1,F-W/B,,-117.184731690659,32.9033367643841
2152,MTS_13223,MTS,13223,Mira Mesa Bl & Pacific Heights Bl,32.89984713,-117.18995518,13223,0,,1,F-W/B,mirpac,-117.18994326198,32.8998423496582
2153,MTS_13226,MTS,13226,Barnes Canyon Rd & Lusk Bl,32.9000969,-117.19648373,13226,0,,1,F-W/B,,-117.196471813795,32.9000921154313
2154,MTS_13227,MTS,13227,Barnes Canyon Rd & 10140,32.89972098,-117.1985518,13227,0,,1,M-Street-W/B,,-117.198539882637,32.8997162028815
2155,MTS_13228,MTS,13228,Barnes Canyon Rd & 10030,32.89925438,-117.20132913,13228,0,,1,M-Street-W/B,,-117.201317205219,32.8992495960934
2156,MTS_13229,MTS,13229,Scranton Rd & 9808,32.89809382,-117.20284457,13229,0,,1,M-Street-S/B,scrtec,-117.202832646462,32.8980890397031
2157,MTS_13230,MTS,13230,Scranton Rd & Mira Sorrento Pl,32.89493688,-117.2026996,13230,0,,1,N-S/B,scrmso,-117.20268768207,32.8949321033799
2158,MTS_13231,MTS,13231,Mira Mesa Bl & Scranton Rd,32.89283056,-117.20210994,13231,0,,1,F-W/B,mirscr,-117.202098013783,32.8928257812797
2159,MTS_13259,MTS,13259,Fort Stockton Dr & Witherby St,32.75438156,-117.1848871,13259,0,,0,N-W/B,,-117.184875192479,32.7543767940189
2160,MTS_13260,MTS,13260,Catalina Bl & Garden Ln,32.71361588,-117.24797281,13260,0,,0,N-S/B,,-117.247960890665,32.7136111260767
2161,MTS_13263,MTS,13263,La Jolla Village Dr & Genesee Av,32.87255502,-117.21341393,13263,0,,1,F-E/B,ljgenE,-117.213402010131,32.87255024401
2162,MTS_13267,MTS,13267,Nobel Dr & Towne Centre Dr,32.86579859,-117.20889118,13267,0,,1,F-W/B,,-117.208879260096,32.8657938183127
2163,MTS_13271,MTS,13271,Nobel Dr & Genesee Av,32.86688156,-117.2141823,13271,0,,1,F-W/B,,-117.214170382529,32.8668767847562
2164,MTS_13278,MTS,13278,Gilman Dr & Evening Way,32.86956612,-117.23793523,13278,0,,1,F-N/B,,-117.237923302365,32.8695613447102
2165,MTS_13279,MTS,13279,Gilman Dr & Evening Way,32.86880554,-117.23818398,13279,0,,1,F-S/B,,-117.238172058401,32.8688007612459
2166,MTS_13284,MTS,13284,Scripps Ranch Bl & Mira Mesa Bl,32.91639799,-117.11120765,13284,0,,0,F-S/B,,-117.111195747046,32.9163931988647
2167,MTS_13285,MTS,13285,Scripps Ranch Bl & Hibert St,32.91398144,-117.11011193,13285,0,,0,N-S/B,,-117.110100019204,32.9139766497717
2168,MTS_13286,MTS,13286,Scripps Ranch Bl & Scripps Lake Dr,32.9111211,-117.10998946,13286,0,,1,F-S/B,,-117.109977552425,32.9111163127394
2169,MTS_13287,MTS,13287,Scripps Ranch Bl & Meanley Dr,32.9084313,-117.11024337,13287,0,,0,N-S/B,,-117.110231466845,32.908426510717
2170,MTS_13288,MTS,13288,Scripps Ranch Bl & Scripps Ranch Ct,32.90548395,-117.10919472,13288,0,,0,N-S/B,,-117.109182813228,32.9054791659769
2171,MTS_13289,MTS,13289,Scripps Ranch Bl & Scripps Ranch Ct,32.90558504,-117.10888617,13289,0,,0,F-N/B,,-117.108874268418,32.9055802571364
2172,MTS_13290,MTS,13290,Scripps Ranch Bl & Meanley Dr,32.90875975,-117.11004457,13290,0,,0,F-N/B,,-117.110032661599,32.9087549665379
2173,MTS_13291,MTS,13291,Scripps Ranch Bl & Scripps Lake Dr,32.91215909,-117.10972915,13291,0,,0,F-N/B,,-117.10971724795,32.9121543077779
2174,MTS_13292,MTS,13292,Scripps Ranch Bl & Hibert St,32.91375823,-117.10980018,13292,0,,0,N-N/B,,-117.109788275869,32.9137534407395
2175,MTS_13293,MTS,13293,Mira Mesa Bl & Scripps Ranch Bl,32.91688058,-117.11216065,13293,0,,0,F-W/B,,-117.112148740639,32.9168757884665
2176,MTS_13294,MTS,13294,Clairemont Mesa Bl & Murphy Canyon Rd,32.83280238,-117.12137398,13294,0,,1,N-E/B,,-117.121362077287,32.8327976051399
2177,MTS_13306,MTS,13306,Imperial Av & Valencia Pkwy,32.70877566,-117.07300905,13306,0,,1,N-W/B,,-117.07299716791,32.7087708938778
2178,MTS_13308,MTS,13308,Imperial Av & Valencia Pkwy,32.70812337,-117.07437811,13308,0,,2,M-Street-E/B,,-117.074366220338,32.7081186036006
2179,MTS_13309,MTS,13309,Kearny Villa Rd & Tech Way,32.82582911,-117.14410175,13309,0,,1,N-S/B,keatec,-117.144089844196,32.8258243359534
2180,MTS_13310,MTS,13310,Kearny Villa Rd & Tech Way,32.82599414,-117.14370628,13310,0,,1,F-N/B,keatec,-117.143694373846,32.8259893616341
2181,MTS_13321,MTS,13321,Miramar Rd & Mitchner Way,32.89357029,-117.13013021,13321,0,,1,F-E/B,mcasmm,-117.130118302777,32.8935655069241
2182,MTS_13324,MTS,13324,N Harbor Dr & Harbor Island Dr,32.72922631,-117.19616391,13324,0,,1,N-E/B,,-117.196152003905,32.7292215513704
2183,MTS_13325,MTS,13325,N Harbor Dr & Harbor Island Dr,32.72961061,-117.19551118,13325,0,,1,F-W/B,,-117.195499275776,32.7296058525077
2184,MTS_13327,MTS,13327,Point Loma Av & Sunset Cliffs Bl,32.73604014,-117.25453565,13327,0,,1,F-E/B,sunlom,-117.254523735807,32.7360353820555
2185,MTS_13328,MTS,13328,Sunset Cliffs Bl & Pescadero Av,32.73788404,-117.25356804,13328,0,,1,F-S/B,orcsun,-117.253556124793,32.7378792808675
2186,MTS_13331,MTS,13331,Montezuma Rd & Gary St,32.76972438,-117.06084548,13331,0,,2,M-Street-E/B,,-117.060833589426,32.7697196043209
2187,MTS_13332,MTS,13332,Montezuma Rd & Catoctin Dr,32.76951628,-117.05863139,13332,0,,1,F-W/B,,-117.058619504655,32.7695115042289
2188,MTS_13336,MTS,13336,Voltaire St & Catalina Bl,32.74395109,-117.23502425,13336,0,,1,N-E/B,volcat,-117.235012336551,32.7439463325719
2189,MTS_13337,MTS,13337,West Point Loma Bl & Mentone St,32.75200286,-117.23417102,13337,0,,1,N-E/B,,-117.234159106547,32.7519980999887
2190,MTS_13339,MTS,13339,Sports Arena Bl & Midway Dr,32.75469812,-117.21832476,13339,0,,0,F-S/B,spohan,-117.2183128486,32.7546933545073
2191,MTS_13340,MTS,13340,Sports Arena Bl & 3737,32.75419191,-117.21522917,13340,0,,1,M-TC-Train-S/B,,-117.215217252299,32.7541871436902
2192,MTS_13341,MTS,13341,Sports Arena Bl & 3505,32.7535881,-117.21195039,13341,0,,1,M-Street-S/B,,-117.211938478648,32.753583335314
2193,MTS_13342,MTS,13342,Sports Arena Bl & East Dr,32.75283384,-117.20786013,13342,0,,1,F-S/B,,-117.207848213934,32.7528290778263
2194,MTS_13343,MTS,13343,Sports Arena Bl & 3146,32.75247864,-117.20652595,13343,0,,1,M-Street-N/B,,-117.20651403806,32.7524738745404
2195,MTS_13344,MTS,13344,Sports Arena Bl & 3250,32.75326284,-117.20853808,13344,0,,1,M-Street-N/B,,-117.208526171405,32.7532580802728
2196,MTS_13345,MTS,13345,Sports Arena Bl & Sports Arena Drwy,32.75401646,-117.21235515,13345,0,,1,F-N/B,,-117.212343232615,32.7540116980985
2197,MTS_13346,MTS,13346,Sports Arena Bl & Hancock St,32.75468527,-117.21645758,13346,0,,1,N-N/B,spohan,-117.216445667402,32.7546805089548
2198,MTS_13348,MTS,13348,West Point Loma Bl & Mentone St,32.75237318,-117.23357343,13348,0,,1,M-Street-W/B,,-117.233561511442,32.7523684195203
2199,MTS_13351,MTS,13351,Washington St & Pacific Hwy,32.74062888,-117.18403872,13351,0,,1,N-E/B,waspac,-117.184026816455,32.7406241224533
2200,MTS_13352,MTS,13352,Washington St & Hancock St,32.74214776,-117.18272467,13352,0,,1,F-E/B,,-117.18271276124,32.7421430022377
2201,MTS_13353,MTS,13353,Washington St & India St,32.74303266,-117.18128679,13353,0,,1,N-E/B,,-117.181274880227,32.7430278942177
2202,MTS_13354,MTS,13354,University Av & Park Bl,32.74834937,-117.14663624,13354,0,,1,N-E/B,unipar,-117.146624341772,32.7483446013339
2203,MTS_13355,MTS,13355,University Av & Park Bl,32.74851349,-117.14712253,13355,0,,1,F-W/B,unipar,-117.147110623431,32.7485087264275
2204,MTS_13356,MTS,13356,Washington St & India St,32.74348402,-117.181207,13356,0,,2,N-W/B,,-117.181195091059,32.7434792531823
2205,MTS_13383,MTS,13383,Bayard St & Garnet Av,32.79714633,-117.25377806,13383,0,,1,N-S/B,baygar,-117.253766141446,32.7971415689796
2206,MTS_13384,MTS,13384,Clairemont Mesa Bl & Convoy St,32.83257509,-117.15526516,13384,0,,1,M-Street-E/B,clacnW,-117.15525325646,32.8325703166983
2207,MTS_13387,MTS,13387,Genesee Av & La Jolla Village Dr,32.87321691,-117.21383157,13387,0,,1,F-N/B,genljN,-117.213819647035,32.8732121305763
2208,MTS_13389,MTS,13389,Friars Rd & Avenida De Las Tiendas,32.77005703,-117.16573898,13389,0,,2,F-W/B,,-117.165727074378,32.7700522633135
2209,MTS_13390,MTS,13390,Friars Rd & Via De La Moda,32.76956463,-117.16801437,13390,0,,1,M-Street-E/B,,-117.168002462482,32.7695598646455
2210,MTS_13391,MTS,13391,University Av & 8th Av,32.74830807,-117.15754773,13391,0,,1,N-E/B,,-117.157535824839,32.7483033015496
2211,MTS_13392,MTS,13392,Camino De La Reina & Avenida Del Rio,32.76593679,-117.16354261,13392,0,,1,F-E/B,,-117.163530701395,32.7659320225363
2212,MTS_13393,MTS,13393,Camino De La Reina & Avenida Del Rio,32.76605846,-117.16381387,13393,0,,1,N-W/B,,-117.163801968781,32.7660536967002
2213,MTS_13394,MTS,13394,Mission Gorge Rd & Twain Av,32.7846447,-117.09784787,13394,0,,1,F-S/B,,-117.097835976991,32.7846399271334
2214,MTS_13396,MTS,13396,Camino Del Rio N & Mission Gorge Rd,32.78009434,-117.10206953,13396,0,,1,F-W/B,,-117.102057632588,32.7800895657952
2215,MTS_13397,MTS,13397,Ward Rd & Mission San Diego Trolley,32.78159283,-117.11030925,13397,0,,1,F-N/B,msdtro,-117.110297349023,32.7815880626621
2216,MTS_13398,MTS,13398,Rancho Mission Rd & San Diego Mission Rd,32.78525959,-117.11027348,13398,0,,1,F-N/B,sdmrcm,-117.110261583766,32.7852548182124
2217,MTS_13404,MTS,13404,Rancho Mission Rd & San Diego Mission Rd,32.78444723,-117.11049656,13404,0,,1,F-S/B,,-117.110484664669,32.7844424546349
2218,MTS_13405,MTS,13405,Ward Rd & Mission San Diego Trolley,32.78156397,-117.11050744,13405,0,,1,N-S/B,msdtro,-117.110495540381,32.7815591953285
2219,MTS_13406,MTS,13406,Mission Gorge Rd & Fairmount Av,32.78167553,-117.10075734,13406,0,,1,F-N/B,,-117.100745439464,32.7816707624714
2220,MTS_13407,MTS,13407,Mission Gorge Rd & Mission Gorge Pl,32.78278127,-117.0986401,13407,0,,1,N-N/B,,-117.098628207702,32.7827764944505
2221,MTS_13408,MTS,13408,Mission Gorge Rd & Zion Av,32.79221679,-117.09745219,13408,0,,1,N-N/B,,-117.097440295513,32.792212020369
2222,MTS_13410,MTS,13410,Allison Av & Date Av,32.76615486,-117.02215649,13410,0,,1,N-W/B,lamtrw,-117.022144607226,32.7661500897419
2223,MTS_13411,MTS,13411,8th St & C Av,32.67683388,-117.10355133,13411,0,,1,N-W/B,8thnat,-117.103539439332,32.6768291182129
2224,MTS_13421,MTS,13421,Cabrillo Memorial Hwy & Safety & Environment,32.70172273,-117.24902144,13421,0,,2,M-Street-N/B,,-117.249009520594,32.7017179731109
2225,MTS_13422,MTS,13422,Cabrillo Memorial Hwy & Safety & Environment,32.70171338,-117.24915786,13422,0,,2,M-Street-S/B,,-117.249145946486,32.7017086221896
2226,MTS_13425,MTS,13425,Kearny Villa Rd & Century Park Ct,32.82287589,-117.14428334,13425,0,,1,F-S/B,,-117.14427143704,32.8228711188627
2227,MTS_13428,MTS,13428,Gramercy Dr & 9054,32.80255367,-117.13278733,13428,0,,1,M-Street-W/B,,-117.132775428558,32.8025488941681
2228,MTS_13430,MTS,13430,El Cajon Bl & Oregon St,32.75547827,-117.1349373,13430,0,,1,N-W/B,elcorg,-117.134925401486,32.7554734979189
2229,MTS_13432,MTS,13432,43rd St & Hwy 805,32.69139698,-117.10253195,13432,0,,1,F-S/B,,-117.102520064238,32.6913922171659
2230,MTS_13435,MTS,13435,Linda Vista Rd & USD Main Drwy,32.77115514,-117.18606063,13435,0,,1,N-E/B,,-117.186048718779,32.7711503739176
2231,MTS_13436,MTS,13436,Linda Vista Rd & Usd Main Entrance,32.77126288,-117.18635132,13436,0,,1,F-W/B,,-117.186339407049,32.7712581096691
2232,MTS_13438,MTS,13438,Marshall Av & Arnele Trolley Station,32.80371746,-116.97565124,13438,0,,1,M-Street-S/B,,-116.975639361751,32.8037126769378
2233,MTS_13440,MTS,13440,Logan Av & 45th St,32.69691554,-117.0978103,13440,0,,1,N-W/B,,-117.097798414455,32.6969107766503
2234,MTS_13441,MTS,13441,Logan Av & 45th St,32.69673716,-117.09816939,13441,0,,1,N-E/B,,-117.098157505356,32.696732401912
2235,MTS_13442,MTS,13442,Carmel Mountain Rd & Rancho Carmel Dr (N),32.98813521,-117.07551473,13442,0,,1,F-S/B,,-117.075502822238,32.9881304090453
2236,MTS_13443,MTS,13443,Carmel Mountain Rd & Conference Way,32.98589686,-117.07567633,13443,0,,1,N-S/B,,-117.075664421693,32.9858920653217
2237,MTS_13444,MTS,13444,Carmel Mountain Rd & Highland Ranch Rd,32.98286012,-117.07645002,13444,0,,1,F-S/B,,-117.076438116389,32.9828553204712
2238,MTS_13445,MTS,13445,Carmel Mountain Rd & Stoney Peak Dr,32.98027053,-117.07858119,13445,0,,1,F-W/B,,-117.078569281217,32.9802657324897
2239,MTS_13446,MTS,13446,Carmel Mountain Rd & Ranch Carmel Dr (S),32.97905703,-117.08247637,13446,0,,1,F-W/B,,-117.082464460184,32.9790522349766
2240,MTS_13448,MTS,13448,Carmel Mountain Rd & Rancho Carmel Dr (S),32.97889049,-117.08149324,13448,0,,1,F-E/B,,-117.081481336906,32.9788856923021
2241,MTS_13449,MTS,13449,Carmel Mountain Rd & Stoney Peak Dr,32.98054838,-117.0777229,13449,0,,1,F-E/B,,-117.077710995987,32.9805435790739
2242,MTS_13450,MTS,13450,Carmel Mountain Rd & Highland Ranch Rd,32.98335132,-117.07574372,13450,0,,1,F-N/B,,-117.07573181396,32.9833465174673
2243,MTS_13451,MTS,13451,Carmel Mountain Rd & Conference Way,32.98608067,-117.07531606,13451,0,,1,F-N/B,,-117.075304155109,32.9860758685424
2244,MTS_13452,MTS,13452,Carmel Mountain Rd & Rancho Carmel Dr (N),32.98876693,-117.07475425,13452,0,,1,F-N/B,,-117.074742349876,32.9887621361376
2245,MTS_13454,MTS,13454,N Harbor Dr & Spanish Landing (Terminal 2),32.7292337,-117.20483638,13454,0,,1,N-E/B,,-117.204824474204,32.7292289350164
2246,MTS_13455,MTS,13455,N Harbor Dr & Spanish Landing (Terminal 2),32.72954236,-117.20508361,13455,0,,1,F-W/B,,-117.205071699167,32.729537605155
2247,MTS_13460,MTS,13460,Ocean View Bl & 40th St,32.70101215,-117.10755296,13460,0,,1,F-E/B,,-117.107541068248,32.7010073829605
2248,MTS_13462,MTS,13462,Balboa Av & 8865,32.82059843,-117.13766212,13462,0,,1,M-Street-E/B,,-117.137650219171,32.8205936512769
2249,MTS_13463,MTS,13463,Aero Dr & Sandrock Rd,32.80958213,-117.14189282,13463,0,,1,N-E/B,,-117.141880915547,32.8095773604414
2250,MTS_13467,MTS,13467,Lisbon St & Woodrow Av,32.71219415,-117.04118695,13467,0,,1,F-W/B,,-117.041175067655,32.712189387221
2251,MTS_13468,MTS,13468,San Vicente St & Jacumba St,32.71145636,-117.02928802,13468,0,,2,N-W/B,,-117.029276138166,32.7114515955809
2252,MTS_13484,MTS,13484,El Cajon Bl & I-15 Transit Plaza,32.7553764,-117.1089018,13484,0,,1,M-Street-W/B,i15elc,-117.108889900998,32.7553716294701
2253,MTS_13485,MTS,13485,El Cajon Bl & I-15 Transit Plaza,32.75502129,-117.10858608,13485,0,,1,M-Street-E/B,i15elc,-117.108574183097,32.7550165217952
2254,MTS_13486,MTS,13486,San Vicente St & Norm St,32.71146072,-117.02859883,13486,0,,2,F-E/B,,-117.028586955326,32.7114559491003
