GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US06073020029,06073020029,"Census Tract 200.29, San Diego County, California",2024,74,36034,3746,74.4,7.4,31638,7031,7.5,5.3,48750,1064,0.0,1.6,-,**,4.9,3.3,52917,25069,1.7,2.1,-,**,10.6,4.4,48580,10834,0.9,1.0,-,**,37.5,6.2,44375,13653,49.4,7.1,22088,4830,5.3,3.6,27466,8011,37.1,6.2,46293,11657,24.8,5.6,48348,13320,32.9,5.6,21477,4251,978,158,45643,5919,45.2,9.4,36139,7897,54.8,9.4,49052,3910,80.4,8.9,48268,2636,17.3,9.0,24522,23347,2.4,2.4,62788,44572,1046,173,25219,5962,68.3,10.7,(X),(X),62.8,10.1,(X),(X),5.4,3.8,(X),(X),31.7,10.7,(X),(X),24.1,10.7,(X),(X),7.6,6.6,(X),(X),22.5,(X),(X),(X),21.4,(X),(X),(X),21.1,(X),(X),(X)
1400000US06073020103,06073020103,"Census Tract 201.03, San Diego County, California",3408,111,81132,12227,83.9,4.2,73000,8073,0.0,0.9,-,**,0.0,0.9,-,**,9.9,2.5,117283,21590,0.0,0.9,-,**,5.5,3.4,111739,79051,0.7,0.8,-,**,18.2,4.5,76544,21767,71.7,5.0,73114,12751,1.3,1.4,-,**,27.3,4.8,111639,6793,52.3,4.9,83287,16906,19.2,3.4,40273,10494,2673,164,92480,8878,35.8,4.6,111806,11895,64.2,4.6,79315,11642,86.0,5.8,(X),(X),12.0,5.7,(X),(X),2.0,1.9,(X),(X),735,170,27254,15656,60.7,13.0,(X),(X),38.4,12.9,(X),(X),22.3,11.5,(X),(X),39.3,13.0,(X),(X),19.9,10.8,(X),(X),19.5,11.8,(X),(X),31.5,(X),(X),(X),26.4,(X),(X),(X),41.5,(X),(X),(X)
1400000US06073020105,06073020105,"Census Tract 201.05, San Diego County, California",1395,91,59080,15008,85.9,4.8,58839,18681,1.6,1.6,(X),(X),0.5,0.8,-,**,8.4,3.7,(X),(X),0.0,2.3,-,**,2.0,1.5,43125,32432,1.6,1.7,-,**,20.2,6.2,43214,37948,68.2,6.7,59583,13993,4.4,3.3,40833,37988,36.4,7.8,68061,5961,37.4,7.2,47051,26236,21.7,5.2,48125,11903,1028,126,61071,17502,47.2,6.9,68125,20871,52.8,6.9,58992,20388,72.2,8.0,(X),(X),23.5,7.7,(X),(X),4.3,3.8,(X),(X),367,90,45653,14899,81.5,7.9,(X),(X),48.2,15.0,(X),(X),33.2,16.0,(X),(X),18.5,7.9,(X),(X),18.5,7.9,(X),(X),0.0,8.5,(X),(X),25.4,(X),(X),(X),23.1,(X),(X),(X),22.6,(X),(X),(X)
1400000US06073020106,06073020106,"Census Tract 201.06, San Diego County, California",1137,54,69401,8484,81.5,7.3,68411,11543,3.7,5.3,-,**,0.0,2.8,-,**,7.9,4.4,92000,81485,0.0,2.8,-,**,4.1,3.4,88750,72700,2.7,2.1,112961,96145,37.0,8.8,55724,30058,49.4,8.9,85481,26199,6.2,5.1,30000,10282,26.9,7.3,51250,44415,45.0,7.1,112582,28967,21.9,5.4,39531,37130,939,90,70139,4851,57.1,8.4,48750,18561,42.9,8.4,94485,26131,73.3,9.1,(X),(X),22.4,8.1,(X),(X),4.4,4.0,(X),(X),198,77,21350,2666,68.7,18.1,20741,16610,57.1,19.7,16406,11001,11.6,15.2,-,**,31.3,18.1,22065,1803,25.8,16.4,21467,3645,5.6,8.3,-,**,28.4,(X),(X),(X),27.7,(X),(X),(X),31.8,(X),(X),(X)
1400000US06073020107,06073020107,"Census Tract 201.07, San Diego County, California",1185,27,69631,11159,81.9,4.7,64766,10544,1.8,2.0,-,**,2.1,3.3,-,**,7.9,2.3,153750,89874,0.0,2.7,-,**,3.5,2.4,126125,60463,2.8,2.6,105074,59790,28.3,5.8,45927,14121,59.9,6.0,72500,11089,5.0,4.5,46302,28697,24.3,6.6,94219,15685,52.0,7.2,73977,14438,18.7,3.1,54318,44406,934,84,76389,10213,38.7,8.2,77578,23802,61.3,8.2,74871,24263,69.1,11.5,(X),(X),21.1,8.2,(X),(X),9.9,7.8,(X),(X),251,86,41741,19553,35.5,18.3,(X),(X),30.7,18.0,(X),(X),4.8,6.7,(X),(X),64.5,18.3,(X),(X),43.8,17.2,(X),(X),20.7,11.5,(X),(X),14.8,(X),(X),(X),14.7,(X),(X),(X),12.0,(X),(X),(X)
1400000US06073020108,06073020108,"Census Tract 201.08, San Diego County, California",1651,72,37813,7835,82.0,5.2,37963,11301,3.6,2.8,(X),(X),0.9,1.4,-,**,5.4,2.6,39531,21373,0.0,1.9,-,**,6.2,3.3,33125,23001,1.9,1.8,(X),(X),53.7,6.2,36250,12383,37.2,6.7,37593,16635,4.4,2.3,38542,7799,50.6,6.1,33689,5393,26.2,5.8,53594,5325,18.9,3.4,27143,18081,1250,112,38598,7533,51.2,8.2,33873,5792,48.8,8.2,41970,8656,61.5,10.1,44779,13340,25.3,8.9,34038,9530,13.2,6.2,31146,14791,401,90,23750,9566,51.6,13.8,(X),(X),39.9,15.1,(X),(X),11.7,9.1,(X),(X),48.4,13.8,(X),(X),29.9,12.7,(X),(X),18.5,9.4,(X),(X),23.2,(X),(X),(X),19.4,(X),(X),(X),19.5,(X),(X),(X)
1400000US06073020109,06073020109,"Census Tract 201.09, San Diego County, California",1303,51,68405,9138,85.5,5.5,66951,8773,1.6,2.5,-,**,0.0,2.5,-,**,4.8,2.5,80000,55150,1.6,2.1,-,**,4.8,3.2,77679,25625,1.7,1.7,55208,19579,42.2,6.8,67348,13321,49.3,7.5,65288,9149,0.0,2.5,-,**,39.4,8.5,77109,14138,45.4,8.1,68375,15265,15.2,5.3,41200,24691,1105,86,57813,17344,43.6,8.8,55294,17040,56.4,8.8,68063,18735,68.1,10.4,(X),(X),21.9,7.3,(X),(X),10.0,6.4,(X),(X),198,81,61466,16518,21.7,15.5,(X),(X),18.7,14.6,(X),(X),3.0,4.9,(X),(X),78.3,15.5,(X),(X),54.0,21.8,(X),(X),24.2,20.7,(X),(X),44.4,(X),(X),(X),41.2,(X),(X),(X),40.9,(X),(X),(X)
1400000US06073020202,06073020202,"Census Tract 202.02, San Diego County, California",1701,74,31796,3274,74.9,6.3,30651,2232,7.6,4.0,(X),(X),3.5,3.0,27784,22034,6.8,3.6,64417,23028,0.0,1.9,-,**,6.9,2.8,59583,32821,0.4,0.8,-,**,68.1,6.2,30602,2322,16.5,4.4,43860,7235,2.8,2.1,26964,14228,55.9,7.2,31315,3963,33.9,7.2,35417,13932,7.3,2.5,32361,13628,1300,110,31591,2487,62.2,7.5,25588,7102,37.8,7.5,48750,18661,51.6,8.9,36208,5484,28.8,9.2,17450,13547,19.6,6.8,24911,11850,401,102,23627,3970,36.9,15.4,(X),(X),32.9,14.7,(X),(X),4.0,4.9,(X),(X),63.1,15.4,(X),(X),28.7,13.9,(X),(X),34.4,17.8,(X),(X),36.6,(X),(X),(X),35.2,(X),(X),(X),20.9,(X),(X),(X)
1400000US06073020206,06073020206,"Census Tract 202.06, San Diego County, California",1236,55,38090,2321,86.3,4.4,38074,2434,1.6,1.5,(X),(X),1.8,2.1,-,**,1.0,1.5,-,**,0.0,2.6,-,**,7.2,3.2,39531,29442,2.1,2.0,(X),(X),69.3,6.0,37163,3284,26.5,5.9,51000,17731,2.9,2.4,(X),(X),49.8,7.5,(X),(X),36.6,7.0,(X),(X),10.8,4.0,(X),(X),991,86,39253,4592,67.9,7.7,37820,8336,32.1,7.7,65200,9132,65.6,8.7,(X),(X),19.1,7.6,(X),(X),15.3,6.0,(X),(X),245,76,24135,6388,54.7,18.4,(X),(X),41.2,19.0,(X),(X),13.5,11.1,(X),(X),45.3,18.4,(X),(X),21.6,15.3,(X),(X),23.7,14.5,(X),(X),33.3,(X),(X),(X),34.2,(X),(X),(X),27.8,(X),(X),(X)
1400000US06073020207,06073020207,"Census Tract 202.07, San Diego County, California",1358,73,38464,4443,77.8,6.3,34336,5835,4.1,3.8,46875,30204,2.2,2.7,-,**,3.3,2.2,(X),(X),0.0,2.4,-,**,8.8,3.7,46161,7350,3.8,3.6,(X),(X),62.6,8.5,36518,6350,29.5,8.2,38589,18174,4.3,3.1,(X),(X),65.0,8.8,(X),(X),25.8,7.8,(X),(X),4.9,3.2,(X),(X),1065,100,39142,4689,68.6,8.3,38539,6180,31.4,8.3,51042,28495,59.1,12.2,(X),(X),18.4,9.1,(X),(X),22.5,8.6,(X),(X),293,108,27188,18322,54.9,17.2,(X),(X),43.7,17.2,(X),(X),11.3,12.3,(X),(X),45.1,17.2,(X),(X),21.8,14.2,(X),(X),23.2,15.9,(X),(X),36.5,(X),(X),(X),35.0,(X),(X),(X),28.3,(X),(X),(X)
1400000US06073020208,06073020208,"Census Tract 202.08, San Diego County, California",669,20,59875,18178,82.5,6.3,54551,9724,1.6,1.9,-,**,2.1,2.2,-,**,2.4,2.3,(X),(X),0.0,4.7,-,**,6.6,3.7,108750,50085,4.8,3.6,116667,66810,57.7,8.9,66667,27273,37.2,8.4,55208,6985,0.6,0.9,-,**,42.6,8.8,53875,33286,39.5,8.7,80556,13075,17.3,5.2,50000,8581,568,44,65250,18740,51.6,9.8,70573,30224,48.4,9.8,56458,12950,76.4,8.3,(X),(X),13.2,6.7,(X),(X),10.4,5.0,(X),(X),101,46,53917,46855,24.8,17.6,33750,22290,24.8,17.6,33750,22290,0.0,26.9,-,**,75.2,17.6,95417,65667,47.5,23.2,53667,14024,27.7,26.6,-,**,43.9,(X),(X),(X),45.8,(X),(X),(X),33.7,(X),(X),(X)
1400000US06073020209,06073020209,"Census Tract 202.09, San Diego County, California",1738,93,34191,7548,82.8,5.3,31598,5558,2.1,1.5,46071,34925,1.2,1.7,-,**,4.8,3.1,48333,7423,0.0,1.8,-,**,8.1,4.3,34250,11773,1.0,1.0,-,**,48.1,6.5,33902,8956,44.3,6.2,29200,9184,2.1,2.0,53224,16950,37.6,6.2,34500,9782,30.7,6.5,46835,8232,29.6,4.3,22371,6675,1122,122,41094,3008,52.5,7.8,32978,7725,47.5,7.8,47028,4523,66.8,8.9,(X),(X),23.3,7.3,(X),(X),10.0,6.2,(X),(X),616,128,22000,5621,71.8,11.1,(X),(X),63.0,13.2,(X),(X),8.8,7.6,(X),(X),28.2,11.1,(X),(X),20.8,9.6,(X),(X),7.5,8.0,(X),(X),29.9,(X),(X),(X),30.2,(X),(X),(X),23.2,(X),(X),(X)
1400000US06073020210,06073020210,"Census Tract 202.10, San Diego County, California",1608,61,47059,5656,77.7,5.5,45786,8065,1.7,1.5,53281,34639,0.4,0.6,-,**,7.1,2.4,80938,34881,0.0,2.0,-,**,10.2,4.0,(X),(X),3.0,1.9,67083,36456,41.1,6.0,48358,4914,46.0,6.4,41184,11111,3.0,2.8,70050,9293,37.3,7.0,54438,20331,40.0,7.0,48405,6025,19.7,3.5,22065,18258,1093,102,54906,15728,47.4,8.7,65833,28273,52.6,8.7,53480,13156,68.3,8.4,(X),(X),25.9,8.2,(X),(X),5.8,4.5,(X),(X),515,106,31066,6363,42.7,13.0,(X),(X),38.4,12.8,(X),(X),4.3,3.9,(X),(X),57.3,13.0,(X),(X),37.5,11.5,(X),(X),19.8,10.3,(X),(X),27.9,(X),(X),(X),34.0,(X),(X),(X),14.8,(X),(X),(X)
1400000US06073020211,06073020211,"Census Tract 202.11, San Diego County, California",2041,113,44330,10485,79.9,6.6,43643,12673,8.3,5.5,34786,20886,0.7,1.2,-,**,5.0,3.5,102016,59075,0.0,1.6,-,**,5.3,3.5,108839,94100,0.7,1.1,-,**,48.5,8.8,43143,15752,37.4,8.4,51333,16087,8.6,5.4,50708,34988,44.6,7.1,37824,13311,35.3,7.0,71806,34554,11.5,4.7,34808,20319,1457,194,42150,13460,54.3,9.6,31930,3917,45.7,9.6,53542,13226,58.0,10.3,(X),(X),26.4,9.5,(X),(X),15.6,8.8,(X),(X),584,172,24423,16896,53.6,18.2,(X),(X),36.8,15.4,(X),(X),16.8,14.2,(X),(X),46.4,18.2,(X),(X),24.5,15.2,(X),(X),21.9,14.1,(X),(X),35.5,(X),(X),(X),30.9,(X),(X),(X),29.8,(X),(X),(X)
1400000US06073020213,06073020213,"Census Tract 202.13, San Diego County, California",1044,46,32568,5280,89.7,4.5,31204,4983,0.9,0.9,-,**,1.1,1.3,-,**,1.9,1.3,(X),(X),3.3,3.6,-,**,3.2,2.3,(X),(X),0.0,3.1,-,**,62.9,7.4,34561,5079,29.9,6.1,25156,7898,10.2,5.1,33646,11204,54.4,7.9,29524,4418,23.9,5.6,38625,7459,11.4,4.1,21830,3989,793,88,32669,6138,69.7,8.8,25492,5088,30.3,8.8,43646,8282,54.5,10.7,(X),(X),31.7,10.9,(X),(X),13.9,6.7,(X),(X),251,80,18977,6198,63.7,14.7,(X),(X),52.2,17.4,(X),(X),11.6,9.7,(X),(X),36.3,14.7,(X),(X),22.7,11.5,(X),(X),13.5,11.4,(X),(X),41.0,(X),(X),(X),40.2,(X),(X),(X),23.5,(X),(X),(X)
1400000US06073020214,06073020214,"Census Tract 202.14, San Diego County, California",1512,78,27601,4163,82.8,6.5,27635,5619,4.0,3.3,28083,8494,2.5,2.9,55673,44664,2.1,1.4,21250,18170,0.0,2.1,-,**,7.5,4.7,(X),(X),1.1,1.2,-,**,60.5,8.5,29788,4966,31.9,8.3,25890,2675,9.1,4.5,(X),(X),46.2,7.4,(X),(X),24.4,6.8,(X),(X),20.3,5.7,(X),(X),997,120,27755,3847,70.4,8.1,27733,4742,29.6,8.1,28036,10597,63.2,11.4,(X),(X),25.7,10.9,(X),(X),11.1,7.1,(X),(X),515,109,25945,4687,48.2,12.1,(X),(X),41.6,11.9,(X),(X),6.6,5.0,(X),(X),51.8,12.1,(X),(X),38.3,12.1,(X),(X),13.6,9.8,(X),(X),48.3,(X),(X),(X),48.2,(X),(X),(X),41.4,(X),(X),(X)
1400000US06073020304,06073020304,"Census Tract 203.04, San Diego County, California",2375,75,63150,18789,91.4,2.8,60524,11396,0.9,1.1,-,**,0.0,1.4,-,**,5.6,1.7,119079,61726,0.0,1.4,-,**,1.3,1.5,-,**,0.8,1.3,(X),(X),12.4,5.2,39114,16756,81.1,5.0,62297,17347,0.0,1.4,-,**,23.9,4.6,72885,41694,45.7,5.4,87989,11376,30.4,4.6,43486,9830,1664,146,80767,11037,28.6,9.4,85469,15364,71.4,9.4,70500,25852,78.8,7.9,(X),(X),11.8,6.2,(X),(X),9.4,5.6,(X),(X),711,157,49050,20851,63.2,15.1,(X),(X),58.5,15.5,(X),(X),4.6,5.0,(X),(X),36.8,15.1,(X),(X),16.2,9.8,(X),(X),20.7,13.8,(X),(X),22.5,(X),(X),(X),23.2,(X),(X),(X),19.7,(X),(X),(X)
1400000US06073020305,06073020305,"Census Tract 203.05, San Diego County, California",2112,119,70972,19298,85.3,5.2,60439,8580,3.9,3.0,91544,7042,0.0,1.5,-,**,6.3,3.2,(X),(X),0.0,1.5,-,**,3.4,2.8,(X),(X),1.0,1.8,-,**,16.4,5.4,62250,31560,72.3,7.0,56651,9874,1.6,2.0,-,**,29.1,6.3,86569,12263,37.0,7.3,82016,6406,32.2,4.5,42440,9013,1568,179,78981,8075,41.7,7.5,79583,13285,58.3,7.5,78229,19499,81.5,8.2,(X),(X),12.2,6.4,(X),(X),6.3,4.2,(X),(X),544,155,33523,12363,86.8,10.5,32193,9188,70.6,17.4,30263,3479,16.2,12.6,80735,32813,13.2,10.5,41905,21367,9.6,9.2,50568,14086,3.7,5.7,-,**,33.3,(X),(X),(X),30.7,(X),(X),(X),35.5,(X),(X),(X)
1400000US06073020306,06073020306,"Census Tract 203.06, San Diego County, California",3526,145,54677,5751,87.6,3.8,52849,6943,1.3,1.5,-,**,0.4,0.6,-,**,7.9,2.6,62647,33186,0.0,0.9,-,**,0.7,0.8,-,**,2.2,1.9,69479,63219,14.2,4.1,55513,12731,74.8,5.0,51548,7092,6.2,3.0,45153,23973,43.6,5.9,56467,5848,29.6,5.1,68030,33346,20.6,3.3,39387,16805,2081,217,61118,10424,32.6,7.3,85114,56215,67.4,7.3,60066,7861,64.2,8.7,91000,32099,28.7,8.9,52826,8706,7.1,4.7,56250,24555,1445,216,33808,10413,46.0,11.0,(X),(X),34.2,8.7,(X),(X),11.8,7.3,(X),(X),54.0,11.0,(X),(X),33.6,11.1,(X),(X),20.4,9.1,(X),(X),18.7,(X),(X),(X),17.9,(X),(X),(X),19.8,(X),(X),(X)
1400000US06073020307,06073020307,"Census Tract 203.07, San Diego County, California",2665,107,56140,9045,88.7,4.3,55184,10600,2.0,2.1,-,**,0.0,1.2,-,**,1.3,1.2,(X),(X),0.0,1.2,-,**,6.8,3.2,62054,22710,1.3,1.4,-,**,25.1,5.2,60400,18633,71.0,5.3,55625,9722,3.6,3.0,36292,13504,26.7,6.7,58051,34655,46.8,7.2,67768,14929,23.0,3.9,38304,19395,1895,160,60197,16128,40.9,8.6,70426,22738,59.1,8.6,55551,9761,69.9,6.7,72596,18402,21.3,7.0,52267,9856,8.8,5.2,46641,26014,770,165,50887,29857,59.9,13.2,(X),(X),47.9,12.7,(X),(X),11.9,6.9,(X),(X),40.1,13.2,(X),(X),18.6,11.7,(X),(X),21.6,12.4,(X),(X),31.4,(X),(X),(X),28.7,(X),(X),(X),37.9,(X),(X),(X)
1400000US06073020308,06073020308,"Census Tract 203.08, San Diego County, California",2498,140,32555,3118,78.5,6.8,32799,3835,6.0,5.0,31123,3911,0.0,1.3,-,**,7.6,3.9,(X),(X),0.0,1.3,-,**,5.8,2.9,41354,18045,2.1,2.0,34063,29422,20.6,6.6,31910,16459,63.9,8.3,33341,3375,4.1,3.5,(X),(X),35.9,7.0,(X),(X),29.3,5.4,(X),(X),30.6,5.1,(X),(X),1160,194,41738,6753,47.4,10.7,29286,10918,52.6,10.7,48478,3982,72.0,10.7,(X),(X),19.4,9.4,(X),(X),8.6,6.7,(X),(X),1338,198,30475,3761,58.5,9.6,(X),(X),50.6,9.6,(X),(X),7.9,5.8,(X),(X),41.5,9.6,(X),(X),34.0,10.1,(X),(X),7.5,6.2,(X),(X),22.8,(X),(X),(X),25.2,(X),(X),(X),20.8,(X),(X),(X)
1400000US06073020309,06073020309,"Census Tract 203.09, San Diego County, California",1147,75,67665,7371,79.0,6.7,61944,16938,3.1,2.8,84063,64551,1.0,1.6,-,**,6.7,3.6,69180,22616,0.0,2.8,-,**,7.1,4.3,(X),(X),3.1,2.7,(X),(X),36.0,8.9,67212,35453,52.2,8.7,61806,20413,7.8,5.8,(X),(X),40.5,7.6,(X),(X),40.8,7.6,(X),(X),11.0,5.3,(X),(X),851,106,68477,9058,62.0,8.9,59063,22641,38.0,8.9,84205,28416,72.6,10.8,(X),(X),18.2,8.8,(X),(X),9.2,5.2,(X),(X),296,99,36250,15272,51.7,16.8,(X),(X),35.1,14.9,(X),(X),16.6,10.7,(X),(X),48.3,16.8,(X),(X),22.3,12.0,(X),(X),26.0,18.6,(X),(X),31.9,(X),(X),(X),33.3,(X),(X),(X),12.5,(X),(X),(X)
1400000US06073020401,06073020401,"Census Tract 204.01, San Diego County, California",882,49,118125,15492,96.4,2.6,117604,17844,0.5,0.7,-,**,0.0,3.6,-,**,2.6,2.4,223750,221816,0.0,3.6,-,**,0.0,3.6,-,**,0.6,0.8,-,**,6.3,3.4,180000,89620,90.5,3.9,109891,16387,0.0,3.6,-,**,16.8,6.8,108269,50554,50.5,6.1,150694,46826,32.8,3.7,98594,32200,705,53,133563,20780,33.0,5.7,191250,62286,67.0,5.7,122143,17895,91.3,4.1,(X),(X),6.7,3.4,(X),(X),2.0,2.2,(X),(X),177,58,50324,25030,68.4,14.6,(X),(X),63.8,15.9,(X),(X),4.5,5.9,(X),(X),31.6,14.6,(X),(X),26.6,14.6,(X),(X),5.1,5.9,(X),(X),38.3,(X),(X),(X),42.0,(X),(X),(X),23.7,(X),(X),(X)
1400000US06073020403,06073020403,"Census Tract 204.03, San Diego County, California",1208,57,79070,8388,80.4,5.7,71750,17613,0.0,2.7,-,**,0.0,2.7,-,**,10.3,4.8,96625,49127,0.6,1.1,-,**,5.6,3.4,71458,13448,3.1,2.4,95972,46362,27.0,5.2,70833,13875,61.4,5.5,79242,17887,0.6,1.0,-,**,27.8,5.8,96250,23945,53.7,6.3,78142,12953,17.9,4.3,39063,12954,887,87,82361,9351,40.9,7.3,88542,13742,59.1,7.3,70833,20105,85.3,8.2,86382,16114,10.9,6.8,81250,38061,3.7,3.3,65156,36701,321,81,33750,27034,34.3,15.4,(X),(X),29.3,15.0,(X),(X),5.0,5.3,(X),(X),65.7,15.4,(X),(X),42.1,14.6,(X),(X),23.7,15.7,(X),(X),38.4,(X),(X),(X),38.7,(X),(X),(X),34.6,(X),(X),(X)
1400000US06073020404,06073020404,"Census Tract 204.04, San Diego County, California",1793,85,72891,17002,81.4,4.7,72125,19399,7.0,3.6,(X),(X),0.0,1.8,-,**,4.7,2.4,90729,28141,0.0,1.8,-,**,3.2,3.1,(X),(X),3.6,2.2,(X),(X),20.7,5.5,63889,26047,67.2,5.7,70875,17807,4.3,3.0,47917,30738,40.9,4.7,54770,9469,34.4,4.6,91979,14531,20.4,4.0,58182,12774,1137,123,83203,10970,42.4,6.3,81204,10290,57.6,6.3,88646,8540,82.3,6.3,(X),(X),11.8,5.5,(X),(X),5.9,4.4,(X),(X),656,114,52300,7402,39.8,11.4,(X),(X),27.7,10.1,(X),(X),12.0,6.4,(X),(X),60.2,11.4,(X),(X),42.8,12.1,(X),(X),17.4,9.8,(X),(X),30.5,(X),(X),(X),32.5,(X),(X),(X),26.1,(X),(X),(X)
1400000US06073020405,06073020405,"Census Tract 204.05, San Diego County, California",1195,74,111927,17748,88.6,4.4,111510,15608,0.0,2.7,-,**,0.0,2.7,-,**,5.4,3.1,139531,36009,3.3,3.0,-,**,0.5,1.1,-,**,2.2,2.3,-,**,3.8,2.7,95625,65412,85.4,5.1,118125,16836,0.7,0.8,-,**,17.1,4.5,121339,37262,51.0,5.0,121055,16074,31.3,4.6,85000,11928,925,92,125489,12439,32.2,6.7,126250,69667,67.8,6.7,125221,15770,92.6,5.4,125750,14802,7.4,5.4,123750,73196,0.0,3.4,-,**,270,79,(X),(X),44.8,16.5,(X),(X),27.0,13.7,(X),(X),17.8,13.8,(X),(X),55.2,16.5,(X),(X),31.1,16.1,(X),(X),24.1,19.0,(X),(X),27.5,(X),(X),(X),26.1,(X),(X),(X),32.6,(X),(X),(X)
1400000US06073020500,06073020500,"Census Tract 205, San Diego County, California",1358,74,41591,6151,91.5,4.1,42780,6325,0.0,2.4,-,**,0.0,2.4,-,**,3.4,2.5,(X),(X),0.0,2.4,-,**,4.3,2.8,36875,7270,0.8,1.2,-,**,45.0,7.3,34563,4306,50.8,7.4,51806,7512,2.5,3.0,(X),(X),38.8,6.1,(X),(X),38.7,7.3,(X),(X),20.0,5.1,(X),(X),980,103,43571,6757,58.3,8.8,35446,9674,41.7,8.8,54145,10918,66.4,9.7,(X),(X),16.6,8.8,(X),(X),16.9,7.3,(X),(X),378,102,29438,6821,47.9,13.9,(X),(X),36.0,12.2,(X),(X),11.9,9.6,(X),(X),52.1,13.9,(X),(X),38.6,13.6,(X),(X),13.5,9.8,(X),(X),40.4,(X),(X),(X),45.8,(X),(X),(X),21.7,(X),(X),(X)
1400000US06073020601,06073020601,"Census Tract 206.01, San Diego County, California",1516,53,36468,6126,80.2,6.0,34856,8760,1.9,2.4,-,**,0.0,2.1,-,**,4.7,3.1,160357,88890,0.0,2.1,-,**,9.0,3.9,36951,28210,4.2,4.0,(X),(X),56.7,7.8,38281,7430,34.2,7.2,32235,10127,4.3,3.9,33194,30531,56.3,6.3,37461,6848,30.9,5.1,36106,23747,8.5,4.0,35250,31926,1156,131,37143,6624,67.1,7.6,34650,5042,32.9,7.6,55179,19120,54.8,10.1,(X),(X),30.4,9.4,(X),(X),14.8,7.2,(X),(X),360,125,24122,4116,51.7,16.8,(X),(X),34.7,17.5,(X),(X),16.9,16.4,(X),(X),48.3,16.8,(X),(X),24.7,14.3,(X),(X),23.6,14.2,(X),(X),38.3,(X),(X),(X),41.5,(X),(X),(X),15.8,(X),(X),(X)
1400000US06073020602,06073020602,"Census Tract 206.02, San Diego County, California",1941,70,51712,5722,84.9,5.1,49536,6561,1.0,1.1,-,**,1.5,1.4,139375,70746,4.8,3.1,(X),(X),0.0,1.7,-,**,5.2,3.2,50139,41078,2.7,1.9,81250,52154,32.4,6.7,41348,15037,58.1,7.1,54598,16023,4.6,2.7,(X),(X),40.4,5.5,(X),(X),37.2,5.1,(X),(X),17.7,2.9,(X),(X),1379,112,58869,13524,46.0,7.9,42667,6830,54.0,7.9,70903,14344,74.4,7.8,(X),(X),10.4,4.3,(X),(X),15.2,6.9,(X),(X),562,103,31441,4267,53.0,12.3,(X),(X),45.6,12.3,(X),(X),7.5,6.9,(X),(X),47.0,12.3,(X),(X),34.3,11.9,(X),(X),12.6,8.0,(X),(X),32.8,(X),(X),(X),35.4,(X),(X),(X),24.0,(X),(X),(X)
