,pole,longitude,latitude
1898,J-1317,-117.15222,32.709352
1899,J-600N,-117.158782,32.709409
1900,J-600S,-117.158322,32.709312
1901,J-700S,-117.157946,32.709269
1902,J-710,-117.15809899999999,32.709477
1903,J-711,-117.15776899999999,32.709371999999995
1904,J-712,-117.157928,32.709477
1905,J-713,-117.15776899999999,32.709371999999995
1906,J-714,-117.157758,32.709477
1907,J-716,-117.157587,32.709477
1908,J-800N,-117.156876,32.709533
1909,J-800S,-117.156827,32.70943
1910,J-900,-117.1563,32.709375
1911,J-900N,-117.15588600000001,32.709562
1912,J-900S,-117.156001,32.70935
1913,J-902,-117.156306,32.709612
1914,RU-1201,-117.15369799999999,32.719336
1915,RU-1203,-117.15364,32.719337
1916,RU-1205,-117.153582,32.719337
1917,RU-1207,-117.153525,32.719337
1918,RU-1209,-117.15346699999999,32.719338
1919,RU-1211,-117.15339499999999,32.719338
1920,RU-1213,-117.15333700000001,32.719339
1921,RU-1225,-117.153279,32.719339
1922,RU-1227,-117.153221,32.71934
1923,RU-1229,-117.15316299999999,32.71934
1924,RU-1231,-117.15310600000001,32.71934
1925,RU-1301,-117.152768,32.719343
1926,RU-1311,-117.151901,32.719427
1927,RU-1313,-117.15263300000001,32.719345000000004
1928,RU-1315,-117.152498,32.719346
1929,RU-1317,-117.15236399999999,32.719347
1930,RU-1319,-117.152229,32.719348
1931,SL-1008,-117.155432,32.710521
1932,SL-1009,-117.155327,32.710369
1933,SL-1011,-117.155226,32.710371
1934,SL-1012,-117.15511200000002,32.710526
1935,SL-1013,-117.15500700000001,32.710374
1936,SL-1014,-117.15489299999999,32.71053
1937,SL-1016,-117.15479199999999,32.710532
1938,SL-602,-117.158933,32.710516
1939,SL-609,-117.15865,32.710356
1940,SL-611,-117.158566,32.710353999999995
1941,SL-613,-117.158498,32.710352
1942,SL-615,-117.158414,32.71035
1943,SL-704,-117.15813899999999,32.710504
1944,SL-706,-117.158023,32.710506
1945,SL-708,-117.15790700000001,32.710508000000004
1946,SL-710,-117.157774,32.710511
1947,SL-712,-117.157774,32.710511
1948,SL-714,-117.157774,32.710511
1949,SL-800,-117.156792,32.710496
1950,SL-802,-117.15686299999999,32.710489
1951,SL-803,-117.15704,32.710381
1952,SL-804,-117.156892,32.71049
1953,SL-805,-117.156976,32.710384999999995
1954,SL-806,-117.15701399999999,32.71049
1955,SL-808,-117.157053,32.710491
1956,SL-809,-117.15679399999999,32.710381
1957,SL-810,-117.157154,32.710488
1958,1-710,-117.16390600000001,32.712703000000005
1959,1-712,-117.16390700000001,32.712781
1960,1-714,-117.16390700000001,32.712879
1961,1-715,-117.163726,32.712958
1962,1-716,-117.163909,32.713055
1963,1-717,-117.16372700000001,32.713134000000004
1964,1-719,-117.163728,32.713212
1965,1-721,-117.163728,32.713309
1966,1-723,-117.163729,32.713388
1967,1-725,-117.16373,32.713485
1968,1-800,-117.16391399999999,32.714179
1969,1-802,-117.16391599999999,32.714395
1970,4-307,-117.161056,32.708768
1971,4-313,-117.16093300000001,32.708962
1972,4-315,-117.16093500000001,32.70904
1973,4-403,-117.160945,32.709568
1974,4-405,-117.160947,32.709701
1975,4-407,-117.160949,32.709834
1976,4-415,-117.160951,32.709967999999996
1977,4-417,-117.160953,32.710101
1978,4-419,-117.160954,32.710234
1979,4-501,-117.16095700000001,32.710511
1980,4-503,-117.16095700000001,32.710551
1981,4-505,-117.16095700000001,32.71059
1982,4-507,-117.16095700000001,32.710629
1983,4-509,-117.16095700000001,32.710708000000004
1984,4-511,-117.16095700000001,32.710786999999996
1985,4-513,-117.16095700000001,32.710826000000004
1986,4-515,-117.16095700000001,32.710905
1987,4-517,-117.16095800000001,32.711003000000005
1988,4-519,-117.16095800000001,32.711043
1989,4-521,-117.16095800000001,32.711082
1990,4-523,-117.16095800000001,32.711121
1991,4-525,-117.16095800000001,32.711161
1992,4-527,-117.16095800000001,32.7112
1993,4-529,-117.16095800000001,32.711240000000004
1994,4-537,-117.16095800000001,32.711279
1995,4-539,-117.16095800000001,32.711318
1996,4-541,-117.16095800000001,32.711358000000004
1997,4-543,-117.16095800000001,32.711397
1998,4-603,-117.160963,32.711663
1999,4-605,-117.16096599999999,32.711781
2000,4-607,-117.16096999999999,32.711899
2001,4-609,-117.160974,32.712036
2002,4-611,-117.160977,32.712154
2003,4-623,-117.160981,32.712272
2004,4-625,-117.16098400000001,32.71239
2005,4-700,-117.161171,32.712709999999994
2006,4-702,-117.161172,32.712788
2007,4-710,-117.161172,32.712886
2008,4-711,-117.16098999999998,32.712965000000004
2009,4-712,-117.161173,32.713063
2010,4-714,-117.161173,32.713141
2011,4-719,-117.160992,32.71322
2012,4-721,-117.160992,32.713318
2013,4-723,-117.160992,32.713396
2014,4-725,-117.16099299999999,32.713494
2015,4-803,-117.16099399999999,32.713808
2016,4-805,-117.160995,32.71394
2017,4-807,-117.160995,32.714071000000004
2018,4-815,-117.160996,32.714203000000005
2019,4-821,-117.160996,32.714334
2020,4-823,-117.160997,32.714465000000004
2021,4-901,-117.16099799999999,32.714855
2022,4-903,-117.160999,32.71501
2023,4-905,-117.161,32.715184
2024,4-907,-117.161,32.715339
2025,4-909,-117.161001,32.715493
2026,5-205,-117.160071,32.707357
2027,5-206,-117.16020900000001,32.707483
2028,5-207,-117.160017,32.707508000000004
2029,5-208,-117.16019299999999,32.707596
2030,5-209,-117.16001100000001,32.707654999999995
2031,5-210,-117.16019299999999,32.707732
2032,5-211,-117.16001100000001,32.707809999999995
2033,5-212,-117.16019299999999,32.707888
2034,5-213,-117.16001100000001,32.707947
2035,5-214,-117.16019299999999,32.708024
2036,5-215,-117.16001200000001,32.708083
2037,5-217,-117.16001200000001,32.708141999999995
2038,5-219,-117.16001200000001,32.708219
2039,5-225,-117.16008400000001,32.708171
2040,5-300,-117.160076,32.708543
2041,5-302,-117.16009,32.708558000000004
2042,5-304,-117.160196,32.70844
2043,5-305,-117.16001399999999,32.70848
2044,5-306,-117.160197,32.708537
2045,5-307,-117.16001599999998,32.708596
2046,5-308,-117.160198,32.708652
2047,5-309,-117.160017,32.708693
2048,5-310,-117.1602,32.708749
2049,5-311,-117.160018,32.708808000000005
2050,5-312,-117.160201,32.708864
2051,5-314,-117.16020300000001,32.70898
2052,5-316,-117.16020300000001,32.709019
2053,5-318,-117.16020400000001,32.709077
2054,5-320,-117.160205,32.709134000000006
2055,5-321,-117.160023,32.709175
2056,5-322,-117.160206,32.709231
2057,5-324,-117.160207,32.709289
2058,5-326,-117.160068,32.709231
2059,5-400,-117.16021,32.709509000000004
2060,5-400E,-117.0,33.0
2061,5-402,-117.16021200000002,32.709683
2062,5-404,-117.160214,32.709837
2063,5-406,-117.160215,32.709914000000005
2064,5-408,-117.16021599999999,32.709990999999995
2065,5-410,-117.159958,32.709736
2066,5-412,-117.159958,32.709736
2067,5-414,-117.16021699999999,32.710068
2068,5-420,-117.160219,32.710165
2069,5-422,-117.16022,32.710242
2070,5-423,-117.16018700000001,32.710211
2071,5-424,-117.16022099999999,32.710319
2072,5-502,-117.16022199999999,32.710542
2073,5-503,-117.16004,32.710581
2074,5-504,-117.16022199999999,32.710640000000005
2075,5-505,-117.16004099999999,32.710699
2076,5-506,-117.160223,32.710757
2077,5-508,-117.160223,32.710815999999994
2078,5-510,-117.160223,32.710855
2079,5-511,-117.16004099999999,32.710913
2080,5-512,-117.160223,32.710972
2081,5-513,-117.16004099999999,32.711011
2082,5-514,-117.160223,32.711089
2083,5-515,-117.16004099999999,32.711128
2084,5-516,-117.160223,32.711187
2085,5-517,-117.16004099999999,32.711226
2086,5-518,-117.160223,32.711304
2087,5-520,-117.160223,32.711343
2088,5-523,-117.16004099999999,32.711402
2089,5-602,-117.160226,32.711626
2090,5-604,-117.160227,32.711705
2091,5-605,-117.160046,32.711786
2092,5-606,-117.16023,32.711882
2093,5-607,-117.160049,32.711944
2094,5-608,-117.16023200000001,32.71204
2095,5-609,-117.16005200000001,32.712121
2096,5-611,-117.15992299999999,32.71199
2097,5-613,-117.16018100000001,32.712081
2098,5-615,-117.16018600000001,32.712134999999996
2099,5-616,-117.16023500000001,32.712198
2100,5-617,-117.16016,32.712475
2101,5-618,-117.16023700000001,32.712297
2102,5-620,-117.16023799999999,32.712376
2103,5-622,-117.16023899999999,32.712455
2104,5-700,-117.160242,32.71268
2105,5-702,-117.160243,32.712777
2106,5-704,-117.160243,32.712894
2107,5-706,-117.16024399999999,32.712990999999995
2108,5-709,-117.160063,32.713109
2109,5-711,-117.160063,32.713148
2110,5-713,-117.16006399999999,32.713207000000004
2111,5-715,-117.16006399999999,32.713265
2112,5-717,-117.16006499999999,32.713324
2113,5-719,-117.16006499999999,32.713363
2114,5-721,-117.16006499999999,32.713421000000004
2115,5-723,-117.16006599999999,32.713538
2116,5-804,-117.16030500000001,32.713901
2117,5-806,-117.16025,32.713756
2118,5-808,-117.16025,32.713831
2119,5-810,-117.160251,32.713906
2120,5-812,-117.160251,32.713963
2121,5-813,-117.16006999999999,32.714039
2122,5-815,-117.16006999999999,32.714114
2123,5-817,-117.160071,32.714171
2124,5-819,-117.160071,32.714246
2125,5-820,-117.16025400000001,32.714339
2126,5-821,-117.160072,32.714397
2127,5-822,-117.160255,32.714471
2128,5-824,-117.160255,32.714546
2129,5-900,-117.160257,32.714822999999996
2130,5-902,-117.160257,32.714919
2131,5-904,-117.16025800000001,32.715035
2132,5-906,-117.16025800000001,32.715131
2133,5-908,-117.16025900000001,32.715247
2134,5-910,-117.16025900000001,32.715343
2135,5-913,-117.160077,32.71544
2136,5-915,-117.160078,32.715556
2137,6-216,-117.159296,32.707668
2138,6-218,-117.159296,32.707822
2139,6-220,-117.159297,32.707976
2140,6-222,-117.159297,32.70815
2141,6-224,-117.159297,32.70839
2142,6-302,-117.159297,32.708718
2143,6-304,-117.15929799999999,32.709026
2144,6-500W,-117.159241,32.71073
2145,6-602,-117.15931599999999,32.711657
2146,6-612,-117.15932,32.711853000000005
2147,6-614,-117.15932099999999,32.711912
2148,6-616,-117.159323,32.71201
2149,6-618,-117.159325,32.712108
2150,6-620,-117.159327,32.712206
2151,6-622,-117.159329,32.712305
2152,6-708,-117.15933799999999,32.712958
2153,6-710,-117.15933799999999,32.712996999999994
2154,6-712,-117.15933899999999,32.713055
2155,6-714,-117.15933999999999,32.713113
2156,6-716,-117.159341,32.713229999999996
2157,6-722,-117.15934299999999,32.713444
2158,6-724,-117.15934299999999,32.713483000000004
2159,6-800,-117.159346,32.713741
2160,6-802,-117.159347,32.713817
2161,6-804,-117.159347,32.713874
2162,6-806,-117.159348,32.71393
2163,6-900,-117.159357,32.714793
2164,6-902,-117.159357,32.71487
2165,6-904,-117.15935800000001,32.715004
2166,6-906,-117.15935900000001,32.715158
2167,6-908,-117.15936,32.715312
2168,6-910,-117.15931200000001,32.710367
2169,DC-905,-117.163308,32.714822999999996
2170,E-401,-117.16090600000001,32.714572
2171,E-403,-117.16077,32.714573
2172,E-405,-117.16061699999999,32.714574
2173,E-415,-117.160482,32.714575
2174,E-417,-117.16034599999999,32.714576
2175,E-507,-117.15998700000002,32.714579
2176,E-509,-117.15985400000001,32.714581
2177,E-511,-117.159705,32.714582
2178,E-515,-117.159573,32.714584
2179,E-517,-117.15944099999999,32.714585
2180,F-402,-117.16076799999999,32.713671000000005
2181,F-404,-117.16078300000001,32.713704
2182,F-407,-117.160697,32.71355
2183,F-409,-117.16061200000001,32.71355
2184,F-411,-117.160527,32.713551
2185,F-413,-117.16044199999999,32.713551
2186,F-505,-117.16002900000001,32.713553000000005
2187,F-507,-117.15994599999999,32.713553000000005
2188,F-509,-117.15986299999999,32.713553999999995
2189,F-511,-117.159697,32.713553999999995
2190,F-512,-117.15961499999999,32.713709
2191,F-513,-117.159531,32.713555
2192,F-514,-117.159449,32.713709
2193,F-515,-117.159365,32.713556
2194,FR-707,-117.1646,32.712715
2195,FR-709,-117.164601,32.712828
2196,FR-711,-117.164603,32.712942
2197,FR-713,-117.164604,32.713074
2198,FR-715,-117.164606,32.713188
2199,FR-721,-117.164608,32.713302
2200,FR-723,-117.16460900000001,32.713415000000005
2201,G-102,-117.1637,32.71263
2202,G-104,-117.163547,32.71263
2203,G-106,-117.16341200000001,32.71263
2204,G-108,-117.163276,32.71263
2205,G-110,-117.163123,32.71263
2206,G-112,-117.16298799999998,32.712631
2207,G-400,-117.16096599999999,32.712637
2208,G-401,-117.160896,32.712484
2209,G-402,-117.160812,32.712639
2210,G-403,-117.16075900000001,32.712485
2211,G-405,-117.16069099999999,32.712486
2212,G-407,-117.160605,32.712487
2213,G-408,-117.16053899999999,32.712641999999995
2214,G-409,-117.16046899999999,32.712488
2215,G-410,-117.160385,32.712643
2216,G-411,-117.16033200000001,32.71249
2217,G-413,-117.16026399999998,32.71249
2218,G-503,-117.159897,32.712561
2219,G-505,-117.15993700000001,32.712493
2220,G-506,-117.15988899999999,32.712647
2221,G-507,-117.15983700000001,32.712494
2222,G-508,-117.159772,32.712648
2223,G-509,-117.15972099999999,32.712495000000004
2224,G-510,-117.15965600000001,32.712649
2225,G-511,-117.159604,32.712496
2226,G-512,-117.15955600000001,32.71265
2227,G-513,-117.159504,32.712496
2228,G-514,-117.15943899999999,32.712651
2229,G-515,-117.15938799999999,32.712497
2230,G-516,-117.159323,32.712652
2231,H-400,-117.16091999999999,32.711568
2232,H-402,-117.160835,32.711568
2233,H-404,-117.160751,32.711568
2234,H-406,-117.16066699999999,32.711569
2235,H-407,-117.160582,32.711415
2236,H-409,-117.160498,32.711415
2237,H-411,-117.16041399999999,32.711416
2238,H-413,-117.160329,32.711416
2239,H-414,-117.160246,32.71157
2240,H-504,-117.160005,32.711573
2241,H-506,-117.159921,32.711574
2242,H-508,-117.159838,32.711575
2243,H-510,-117.159754,32.711576
2244,H-511,-117.159668,32.711422999999996
2245,H-512,-117.15958700000002,32.711578
2246,H-513,-117.1595,32.711426
2247,H-514,-117.15942,32.711581
2248,H-515,-117.159333,32.711428000000005
2249,J-401,-117.16093799999999,32.709305
2250,J-403,-117.16088700000002,32.709305
2251,J-404,-117.160836,32.709459
2252,J-405,-117.16078600000002,32.709305
2253,J-406,-117.16046599999999,32.709458000000005
2254,J-407,-117.16073600000001,32.709305
2255,J-408,-117.16066799999999,32.709458000000005
2256,J-409,-117.16063500000001,32.709303999999996
2257,J-410,-117.16056699999999,32.709458000000005
2258,J-411,-117.160517,32.709303999999996
2259,J-413,-117.160416,32.709303999999996
2260,J-415,-117.160315,32.709303999999996
2261,J-417,-117.16026399999998,32.709303999999996
2262,J-501,-117.15988700000001,32.709305
2263,J-503,-117.15970300000001,32.709307
2264,J-505,-117.15951899999999,32.709308
2265,J-507,-117.15933500000001,32.709309000000005
2266,K-400,-117.16086499999999,32.708403999999994
2267,K-402,-117.16078200000001,32.708405
2268,K-404,-117.16068200000001,32.708405
2269,K-406,-117.160599,32.708406
2270,K-408,-117.160499,32.708406
2271,K-502,-117.159894,32.708409
2272,K-504,-117.159729,32.70841
2273,K-515,-117.15956299999999,32.708258
2274,K-517,-117.159398,32.708259000000005
2275,SL-401,-117.16091599999999,32.710343
2276,SL-403,-117.16081499999999,32.710344
2277,SL-405,-117.16073100000001,32.710345000000004
2278,SL-407,-117.16063,32.710347
2279,SL-408,-117.160532,32.710502000000005
2280,SL-409,-117.160445,32.710349
2281,SL-415,-117.16036100000001,32.71035
2282,SL-417,-117.16026000000001,32.710352
2283,SL-502,-117.15997,32.71051
2284,SL-504,-117.159869,32.710512
2285,SL-505,-117.159815,32.710359000000004
2286,SL-506,-117.159752,32.710514
2287,SL-507,-117.15969799999999,32.710361
2288,SL-509,-117.159648,32.710361
2289,SL-510,-117.15958400000001,32.710516
2290,SL-511,-117.15953,32.710363
2291,SL-513,-117.15948,32.710364
2292,SL-515,-117.15941299999999,32.710365
2293,SL-517,-117.15936200000002,32.710366
2294,SL-519,-117.15931200000001,32.710367
2295,U-700W,-117.16548,32.712965000000004
2296,U-705,-117.165524,32.712694
2297,U-707,-117.165524,32.712788
2298,U-715,-117.165524,32.712883000000005
2299,U-717,-117.165524,32.712978
2300,WF-100N,-117.164185,32.713685999999996
2301,WF-111,-117.16391399999999,32.713539000000004
2302,WF-113,-117.163979,32.713539000000004
2303,WF-115,-117.16404399999999,32.71354
2304,WF-200N,-117.16530800000001,32.713637
2305,WF-203,-117.164832,32.713502000000005
2306,WF-205,-117.16491599999999,32.713502000000005
2307,WF-213,-117.165,32.713502000000005
2308,WG-100N,-117.16441,32.712439
2309,WG-200N,-117.16531699999999,32.712619000000004
2310,CL-1401,-117.16731599999999,32.720069
2311,CL-1403,-117.16731599999999,32.720201
2312,CL-1415,-117.16731599999999,32.720333000000004
2313,CL-1417,-117.16731599999999,32.720465000000004
2314,CL-1419,-117.16731499999999,32.720596
2315,CL-1421,-117.16731499999999,32.720728
2316,CL-1500E,-117.167374,32.720875
2317,CL-1502,-117.167496,32.72104
2318,CL-1504,-117.167495,32.721193
2319,CL-1512,-117.167493,32.721555
2320,CL-1519,-117.16731000000001,32.721765000000005
2321,CL-1521,-117.16731000000001,32.721841
2322,CL-1601,-117.1673,32.722076
2323,CL-1607,-117.167309,32.722177
2324,CL-1609,-117.167309,32.722254
2325,CL-1611,-117.167308,32.722351
2326,CL-1613,-117.167308,32.722428
2327,CL-1617,-117.167308,32.722525
2328,CL-1619,-117.167308,32.722602
2329,CL-1621,-117.167308,32.722699
2330,CL-1623,-117.167308,32.722776
2331,CL-1625,-117.16730700000001,32.722873
2332,FR-1400,-117.164851,32.720038
2333,FR-1400W,-117.164828,32.720603999999994
2334,FR-1402,-117.164852,32.720113
2335,FR-1404,-117.16485300000001,32.720208
2336,FR-1618,-117.164875,32.722202
2337,FR-1620,-117.164878,32.722394
2338,FR-1622,-117.16488100000001,32.722586
2339,FR-1624,-117.16488400000001,32.722777
2340,HRB-1411,-117.172901,32.720285
2341,HRB-1413,-117.17291399999999,32.720302000000004
2342,HRB-1415,-117.17295700000001,32.72033
2343,HRB-1417,-117.17294199999999,32.720392
2344,HRB-1419,-117.172871,32.720348
2345,HRB-1421,-117.172904,32.720455
2346,HRB-1423,-117.172922,32.720473999999996
2347,HRB-1425,-117.17288400000001,32.720496999999995
2348,HRB-1427,-117.172904,32.720537
2349,HRB-1429,-117.172876,32.720582
2350,HRB-1431,-117.172905,32.72061
2351,HRB-1433,-117.17291200000001,32.720659000000005
2352,HRB-1435,-117.17291499999999,32.720688
2353,HRB-1437,-117.172898,32.720717
2354,HRB-1445,-117.172909,32.7208
2355,HRB-1601,-117.172901,32.721168
2356,HRB-1603,-117.17289099999999,32.721204
2357,HRB-1605,-117.17289299999999,32.721219
2358,HRB-1607,-117.172875,32.721252
2359,HRB-1609,-117.17285600000001,32.721318
2360,HRB-1611,-117.17286200000001,32.72133
2361,HRB-1621,-117.17286200000001,32.721531
2362,HRB-1623,-117.17286200000001,32.721538
2363,HRB-1625,-117.17286000000001,32.721573
2364,HRB-1627,-117.17286000000001,32.721616999999995
2365,HRB-1629,-117.17286499999999,32.721636
2366,HRB-1631,-117.172874,32.721739
2367,HRB-1633,-117.172899,32.721736
2368,HRB-1667,-117.17294299999999,32.722272
2369,HRB-1675,-117.172475,32.722828
2370,HRB-1677,-117.17286599999998,32.722567
2371,HRB-1679,-117.172923,32.722694
2372,HRB-1681,-117.17293899999999,32.722666
2373,HRB-1683,-117.17285700000001,32.722662
2374,HRB-1685,-117.172839,32.722703
2375,HRB-1687,-117.172882,32.722778999999996
2376,HRB-1689,-117.172882,32.72278
2377,HRB-1691,-117.17288799999999,32.722848
